point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi,sigma,draw
139,0.0,1.0,713.4911941499605,1.8402524637941573,,,3,,0.0,918.9512729236426,,,0.0,0.6376303357924122,1.0,-2592.0564316071404,1201.7873545852824,4,0.0,4.773504220698998e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.7902545847286,551.7947876752627,34.43044314248062,0.010784313725490206,0.6110996204908926,0.38890037950910744,0.957985950907792,58.5082860576377,0.0029951595965499876,149.35981144224797,98.92156862745098,1.1355058748870956,0.0,0.6,11
140,0.0,1.0,634.7940909007722,11.894304870036109,,,3,,0.0,932.8954889895336,,,0.0,0.5861442671030003,1.0,-3684.482509681925,1573.0034504159019,4,0.0,5.434817473288766e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,186.5790977979068,843.5596347721633,52.96140814659395,0.1701960784313726,0.4144808469568071,0.5855191530431928,0.5317177153225435,70.86162801003687,0.04193502098349755,133.61768965131284,82.98039215686275,0.9320231645939948,0.0,0.6,12
141,0.0,1.0,713.4911941499605,1.8402524637941573,,,3,,0.0,918.9512729236426,,,0.0,0.6376303357924122,1.0,-2592.0564316071404,1201.7873545852824,4,0.0,4.773504220698998e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.7902545847286,551.7947876752627,34.43044314248062,0.010784313725490206,0.6110996204908926,0.38890037950910744,0.957985950907792,58.5082860576377,0.0029951595965499876,149.35981144224797,98.92156862745098,1.1355058748870956,0.0,0.6,13
142,0.0,1.0,714.6445119434228,1.5030077585355248,,,3,,0.0,920.0630345605005,,,0.0,0.6391735024685098,1.0,-2567.458960462498,1147.7149609417247,4,0.0,4.77343205773453e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,184.01260691210018,553.5618856496246,34.546271747939116,0.010653594771241838,0.6101170071105398,0.38988299288946027,0.9555337973107191,58.606917964822195,0.002957264423242218,149.46633516416105,98.93464052287582,1.1349097973104338,0.0,0.6,14
143,0.0,1.0,817.2803480082722,8.308976048575424,,,3,,0.0,873.1957829715756,,,0.0,0.08696694976507229,0.0,989.3643469251016,3462.593069933303,4,0.0,2.6184717028018067e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,174.63915659431518,582.2310257172762,36.32060812250816,0.09790849673202612,0.5298304287352892,0.47016957126471076,0.7856352341292774,63.074883284484,0.026064238005823356,138.318548471807,90.20915032679738,1.0230501601938105,0.0,0.6,15
144,1.0,0.0,91.43026263418339,12.485525304969062,91.43026263418339,12.485525304969062,3,0.0,0.0,58.273648004360865,58.273648004360865,0.0,1.0,0.36155051441511216,1.0,330.1935801634465,3.069151180945984,4,113.45677520548577,389.8420162953062,18.710486778091905,0.3688888888888888,0.4834711566690138,0.5165288433309861,0.6783973909098456,37.17841649198092,0.1592815632477594,94.74628842739385,63.111111111111114,0.8692233965985382,0.0,125.11150480635796,727.2367343536835,34.891728382039126,0.4230718954248367,0.3953028880312764,0.6046971119687236,0.396014771535389,36.53416110974273,0.18908008186697453,90.21977642431882,57.69281045751634,0.8572288253211159,0.0,0.6,16
145,1.0,0.0,1.8458761501767356,7.37940113208608,1.8458761501767356,7.37940113208608,3,0.0,0.0,-5.34567602004659,-5.34567602004659,1.0,1.0,0.4826157260760732,1.0,53.090401078321186,42.09424939970306,4,62.87612305516916,231.18669315914858,8.872246501106865,0.6537254901960784,0.4490199611082626,0.5509800388917374,0.6014434949118229,25.63816769647109,0.16281277057759527,54.00387655406229,34.627450980392155,0.8161133591243207,0.0,61.806987851159846,305.26044073781725,11.79963162679963,0.6942483660130718,0.4006925153281333,0.5993074846718667,0.44576232983947334,24.513536196056222,0.185669833624311,50.0073562243602,30.575163398692812,0.8108309833420261,0.0,0.6,17
146,1.0,0.0,-0.3761313844408581,7.379468043151406,-0.3761313844408581,7.379468043151406,3,1.0,1.0,3.139441750788851,3.139441750788851,0.0,1.0,0.49487744493618846,1.0,-36.713259276308094,3.4827383148760807,4,63.87415270060899,232.75208582737045,9.002709691154276,0.6473202614379084,0.45923900578505417,0.5407609942149457,0.617309363001621,25.59855992639037,0.16127902612571357,54.871443009454715,35.26797385620915,0.8319655304313067,0.0,64.50204105076676,323.75535448470475,12.464543731338734,0.6829411764705883,0.40714074914010095,0.592859250859899,0.4470351148891866,25.264045762214337,0.17904321300405582,52.037497319428034,31.705882352941174,0.8281115994258094,0.0,0.6,18
147,1.0,0.0,3.7257065976334993,9.041669832651904,3.7257065976334993,9.041669832651904,3,0.0,0.0,-4.914928843542368,-4.914928843542368,1.0,1.0,0.48353599276458853,1.0,113.14701653131891,59.79393826269184,4,60.39133433674598,221.270069174342,8.566957900370305,0.6669281045751635,0.44887517543904765,0.5511248245609524,0.6030849474279566,25.80918579451574,0.12839014122381628,51.82437643637567,33.30718954248366,0.8143107207201049,0.0,59.4083485680375,296.28014755718965,11.417076942954958,0.7069934640522876,0.3987907242461783,0.6012092757538218,0.440540741797377,24.84949761227432,0.14631886071770864,47.99127162508254,29.300653594771244,0.8093652793074791,0.0,0.6,19
148,1.0,0.0,2.7657231809221323,6.070167272795735,2.7657231809221323,6.070167272795735,3,0.0,0.0,-0.8776616807745793,-0.8776616807745793,1.0,1.0,0.45842947897167896,1.0,33.26543801333052,7.084781490388237,4,54.86674852189242,214.8342802338159,8.273053984750176,0.7594117647058823,0.3516901694996175,0.6483098305003825,0.5397928628637424,25.139392604409124,0.21605763890649018,46.59369453714225,24.058823529411768,0.8032649310841213,0.0,54.69121618573751,282.47009002136764,10.966619222174188,0.7855555555555557,0.31323486579045046,0.6867651342095495,0.4084321460880118,23.93516548405184,0.2374213694810782,43.72459696356332,21.444444444444446,0.8002571264379612,0.0,0.6,20
149,1.0,0.0,16.22245755401468,3.848139225979851,16.22245755401468,3.848139225979851,3,0.0,0.0,16.404383259040944,16.404383259040944,0.0,1.0,-0.8067862701873696,0.0,6.207004895946267,17.94726731681395,4,65.95844012145747,240.6627111631789,9.296966718984107,0.635686274509804,0.45187314232544357,0.5481268576745565,0.608175364406883,35.09578176624542,0.15105401187173106,56.661473402473376,36.43137254901961,0.8185440504919587,0.0,69.23931677326567,349.052072405829,13.564528709267849,0.6600653594771241,0.400132321543994,0.5998676784560061,0.43845863543831326,35.69065844282165,0.1587785085602246,55.67478806399782,33.993464052287585,0.8151756930417836,0.0,0.6,21
150,0.0,1.0,266.14538754075403,3.4312022068467263,,,3,,0.0,446.2593524680219,,,0.0,0.5579114321538287,1.0,-2297.8657032157325,1110.7132228121598,4,0.0,3.6048069017475225e-63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799215932373308,0.0,89.25187049360441,282.13900784888034,21.289563596279717,0.4749019607843137,0.49653409693344025,0.5034659030665599,0.7215949508722512,25.947139638851876,0.09710002379640936,67.9623068973247,52.509803921568626,0.8443247326268323,0.0,0.6,22
151,1.0,0.0,1.7017385573117945,6.428386360895713,1.7017385573117945,6.428386360895713,3,0.0,0.0,-7.36986984862741,-7.36986984862741,1.0,1.0,0.48878962595094233,1.0,75.90016844382554,33.12939446526035,4,63.70243377426184,230.5675620869932,9.093355048029117,0.6469281045751635,0.45260206887918447,0.5473979311208156,0.6124809217151712,25.776804804376383,0.15919268615608206,54.60907872623273,35.30718954248366,0.8169995265024993,0.0,62.228459804536364,309.82669517426274,11.91291296082566,0.6924836601307188,0.400281141109597,0.599718858890403,0.44277314484201097,24.679268266187346,0.18425444353665776,50.31554684371071,30.751633986928102,0.8111061255246459,0.0,0.6,23
152,1.0,0.0,4.989384390537263,8.166547387997738,4.989384390537263,8.166547387997738,3,0.0,0.0,-2.9218541540582037,-2.9218541540582037,1.0,1.0,0.47292395695027656,1.0,92.1365131054359,29.122834794263763,4,61.11081005462106,224.44244556242384,8.702252568491582,0.6631372549019607,0.44888674070140616,0.5511132592985938,0.602029705715375,24.762234835167174,0.16988507039539016,52.408557486129475,33.68627450980392,0.8148848204188378,0.0,60.526439223809426,300.4088832060659,11.658791852955991,0.7009803921568626,0.3997735287908947,0.6002264712091053,0.4430484709867896,23.860712504868676,0.19152662468347495,48.86764737085343,29.901960784313726,0.8100314076769569,0.0,0.6,24
153,1.0,0.0,6.691160448000346,6.517551685223778,6.691160448000346,6.517551685223778,3,0.0,0.0,6.419548405314447,6.419548405314447,0.0,1.0,0.328142197994698,0.0,19.46714193326907,37.45642278094469,4,71.0095533043167,259.3873263101157,10.134752847334326,0.6081045751633987,0.45358582306193135,0.5464141769380687,0.6097175397924017,29.027392845239746,0.13532384728784863,60.87480045698239,39.18954248366013,0.8224172396630723,0.0,72.2934629853796,364.32633874544945,14.167399465428547,0.6451633986928105,0.4010151065187964,0.5989848934812037,0.439710836902149,28.978786331130095,0.14896277071586225,58.12606351995104,35.48366013071896,0.8171466958334497,0.0,0.6,25
154,1.0,0.0,2.033353897780311,6.922806191242521,2.033353897780311,6.922806191242521,3,0.0,0.0,0.3655200715451201,0.3655200715451201,0.0,1.0,0.5971539309815972,1.0,-10.464599204725879,60.69345328545208,4,62.15706818429438,228.09489663693833,8.75569087934299,0.6575816993464052,0.4489822880408694,0.5510177119591305,0.6020725812725308,25.365030599954824,0.16520720221272633,53.40137730495138,34.24183006535948,0.8155195152571154,0.0,62.230172198603405,310.5185195030055,12.061966277923522,0.6932026143790851,0.39945007741015587,0.6005499225898442,0.44130013399743334,24.5930054787538,0.18468868981385536,50.168205920679874,30.6797385620915,0.8109540195652354,0.0,0.6,26
155,1.0,0.0,-2.1287024212607455,7.806607287981967,-2.1287024212607455,7.806607287981967,3,1.0,1.0,-3.989437247711944,-3.989437247711944,1.0,1.0,0.5848734128464561,1.0,12.540454954463819,13.565985853413963,4,62.89958019040133,217.11306603075465,8.391227179495589,0.6445751633986928,0.46166669913743436,0.5383333008625657,0.6417335894281517,25.540067653328133,0.15884025545170374,54.50835301090573,35.54248366013072,0.8172753133611536,0.0,62.10169274085894,286.1794977694373,11.191208371406349,0.6853594771241829,0.4108257649774088,0.5891742350225911,0.478826839204945,24.799114252618054,0.18059550807685895,50.9104843694526,31.464052287581698,0.811982004256957,0.0,0.6,27
156,1.0,0.0,1.8458761501767356,7.37940113208608,1.8458761501767356,7.37940113208608,3,0.0,0.0,-5.34567602004659,-5.34567602004659,1.0,1.0,0.4826157260760732,1.0,53.090401078321186,42.09424939970306,4,62.87612305516916,231.18669315914858,8.872246501106865,0.6537254901960784,0.4490199611082626,0.5509800388917374,0.6014434949118229,25.63816769647109,0.16281277057759527,54.00387655406229,34.627450980392155,0.8161133591243207,0.0,61.806987851159846,305.26044073781725,11.79963162679963,0.6942483660130718,0.4006925153281333,0.5993074846718667,0.44576232983947334,24.513536196056222,0.185669833624311,50.0073562243602,30.575163398692812,0.8108309833420261,0.0,0.6,28
157,1.0,0.0,5.507558953073584,6.498896959000468,5.507558953073584,6.498896959000468,3,0.0,0.0,-0.9005150341729969,-0.9005150341729969,1.0,1.0,0.4471842865011602,1.0,52.13939742731192,26.70165345000755,4,63.083339880628095,232.26686397038665,8.960826247214976,0.6531372549019608,0.4485461309635113,0.5514538690364889,0.6008673741267464,25.753922334598144,0.1619856750361608,54.12251363341312,34.68627450980392,0.8161131079963065,0.0,62.9032368737935,313.50969179210756,12.1480954259684,0.6897385620915033,0.399891680518043,0.600108319481957,0.44152404634972475,24.87508000970119,0.1818960355886036,50.75514144782511,31.026143790849673,0.8115387564474591,0.0,0.6,29
158,1.0,0.0,1.8458761501767356,7.37940113208608,1.8458761501767356,7.37940113208608,3,0.0,0.0,-5.34567602004659,-5.34567602004659,1.0,1.0,0.4826157260760732,1.0,53.090401078321186,42.09424939970306,4,62.87612305516916,231.18669315914858,8.872246501106865,0.6537254901960784,0.4490199611082626,0.5509800388917374,0.6014434949118229,25.63816769647109,0.16281277057759527,54.00387655406229,34.627450980392155,0.8161133591243207,0.0,61.806987851159846,305.26044073781725,11.79963162679963,0.6942483660130718,0.4006925153281333,0.5993074846718667,0.44576232983947334,24.513536196056222,0.185669833624311,50.0073562243602,30.575163398692812,0.8108309833420261,0.0,0.6,30
159,1.0,0.0,-3.4301348323279797,7.224288011101241,-3.4301348323279797,7.224288011101241,3,1.0,1.0,-10.068569531453125,-10.068569531453125,1.0,1.0,0.5296904387364301,1.0,57.76497381457183,19.273504346573663,4,63.78664776860173,233.47670378787862,9.078349048108057,0.6483660130718953,0.45009523512657273,0.5499047648734273,0.6050389333603937,25.97075921203906,0.15915991769370638,54.708298720493666,35.16339869281046,0.8167774610071007,0.0,61.772933862311106,305.3125856788114,11.809943557965134,0.6945098039215686,0.40057258792835065,0.5994274120716495,0.4453888520033232,24.480959926816663,0.1859264312414838,49.96299030434597,30.54901960784314,0.810841676589429,0.0,0.6,31
160,0.0,1.0,636.2066739232254,4.8276021698515645,,,3,,0.0,918.5592986540422,,,0.0,0.5977802308374559,1.0,-3253.247964717805,960.8869715359064,4,0.0,5.5554654764982835e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.71185973080847,551.5509916635821,34.43816754291555,0.011045751633986937,0.6084883678770553,0.39151163212294476,0.9443363421768676,58.767535829269946,0.0030777654011556626,149.27369218789292,98.89542483660131,1.1305068500389863,0.0,0.7,0
161,0.0,1.0,706.792326472516,8.435913194166849,,,3,,0.0,656.2666839031403,,,0.0,0.2667082313918378,0.0,1514.8248279166635,2257.4635753063153,4,0.0,5.725891102125241e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0,131.25333678062813,415.0529842450048,25.796567572188803,0.27281045751633987,0.5260427533842414,0.4739572466157586,0.71791227616693,49.740756696001505,0.10779151622808403,105.4567692084393,72.718954248366,0.962172660626293,0.0,0.7,1
162,0.0,1.0,701.5565464242604,68.8925892728491,,,3,,0.0,917.6820782507949,,,0.0,0.6937415251633999,0.0,-1810.5477022352234,784.2060696700523,4,0.0,4.1553056298715854e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.53641565015906,550.0012334157575,34.280232678861914,0.01111111111111112,0.6098703985301065,0.39012960146989356,0.947435297642353,58.606755349757606,0.004127466766978859,149.25618297129714,98.88888888888887,1.13206467853416,0.0,0.7,2
163,0.0,1.0,385.3385711191797,8.318033760050689,,,3,,0.0,0.0,,,0.0,0.43999999999999395,1.0,3211.154759326422,1436.0720656251854,4,0.0,1.8727375736643163e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.0,2.8954637482877183e-49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.7,3
164,0.0,1.0,534.6774899751075,5.709709091828967,,,3,,0.0,780.5373667711156,,,0.0,0.5870413826611849,1.0,-3071.39818801094,1370.261159806311,4,0.0,1.1927614158172263e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,156.10747335422317,724.5145290422123,44.99059986636737,0.32235294117647056,0.38410596173281547,0.6158940382671845,0.4684311065033502,50.53432223557854,0.09052390406159101,111.11687348785581,67.76470588235294,0.8848979356395802,0.0,0.7,4
165,1.0,0.0,138.17686729676385,46.355627767915145,138.17686729676385,46.355627767915145,3,0.0,0.0,130.08364491647907,130.08364491647907,0.0,1.0,-0.5813873172651117,0.0,63.88870346944772,38.11047004153397,4,144.1460197520074,413.45955504866726,20.214278244580598,0.18124183006535946,0.5376316531837461,0.46236834681625383,0.8483016074214181,61.66843697073451,0.051499701749836535,123.93174150742676,81.87581699346406,0.9427117486854492,0.0,170.1627487353032,1069.6571205792804,51.3511461098394,0.34431372549019607,0.33915877279687573,0.6608412272031242,0.3441357671912386,70.81357149839049,0.08993749835569202,118.8116026254638,65.56862745098039,0.8801992293078222,0.0,0.7,5
166,0.0,1.0,644.7065566188595,3.08772467449725,,,3,,0.0,915.8419091607924,,,0.0,0.604450412023709,1.0,-3086.1848418197483,838.1483035673243,4,0.0,5.556061662419293e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.1683818321585,547.4115465096194,34.133400747210366,0.01150326797385622,0.6091378472180949,0.390862152781905,0.9470194654981364,58.710048290473104,0.003213550526183133,149.03498108494816,98.84967320261438,1.128894020395298,0.0,0.7,6
167,0.0,1.0,593.9159271536956,6.923709910791479,,,3,,0.0,917.3957177097913,,,0.0,0.5852704882019103,1.0,-3482.54090997628,553.9701988230681,4,0.0,9.950958358216835e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.47914354195828,548.2275985804175,34.168962503096,0.009934640522875826,0.6231119232980116,0.37688807670198843,0.9731113280775853,56.78374799814373,0.002729331420050356,149.31018103886228,99.00653594771241,1.1547661600673342,0.0,0.7,7
168,0.0,1.0,465.62831532935905,7.137278598675798,,,3,,0.0,689.9277242931954,,,0.0,0.580978801421159,1.0,-2875.0012790857068,1413.2110378730033,4,0.0,4.957819513116886e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,137.98554485863914,644.2799298546329,40.36506918582134,0.40228758169934636,0.3765142564870015,0.6234857435129985,0.45807873899519364,54.3355130022085,0.12635402948581242,97.6204756728178,59.77124183006536,0.8692671219282425,0.0,0.7,8
169,0.0,1.0,647.7750384070997,15.303034770498718,,,3,,0.0,917.3709690636997,,,0.0,0.6058301572100181,1.0,-3060.4463580337,815.017824000668,4,0.0,5.548427111820073e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.47419381273997,549.2565741097511,34.22518111769638,0.010849673202614388,0.6096490873910704,0.39035091260892957,0.94723806254764,58.66462751828863,0.003023026528860668,149.2490126950436,98.91503267973856,1.1309676585086115,0.0,0.7,9
170,0.0,1.0,647.286060000453,7.067307139719854,,,3,,0.0,915.1676463794062,,,0.0,0.6055060005900319,1.0,-3067.531971549462,869.1956409005603,4,0.0,6.091366796635311e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.0335292758813,545.4647863957313,34.03068118520487,0.010653594771241838,0.6139149565719613,0.38608504342803873,0.9565078364029129,58.021497383833086,0.0029638060150190327,149.0028480906764,98.93464052287582,1.1359116822082063,0.0,0.7,10
171,0.0,1.0,636.2066739232254,4.8276021698515645,,,3,,0.0,918.5592986540422,,,0.0,0.5977802308374559,1.0,-3253.247964717805,960.8869715359064,4,0.0,5.5554654764982835e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.71185973080847,551.5509916635821,34.43816754291555,0.011045751633986937,0.6084883678770553,0.39151163212294476,0.9443363421768676,58.767535829269946,0.0030777654011556626,149.27369218789292,98.89542483660131,1.1305068500389863,0.0,0.7,11
172,0.0,1.0,686.4687683455908,75.64044695520052,,,3,,0.0,905.1482678924555,,,0.0,0.6783098820509098,0.0,-1924.931923149396,585.5436305026718,4,0.0,7.214619666925036e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,181.02965357849118,823.4018023838626,51.58753128930508,0.20712418300653593,0.4015554568364143,0.5984445431635858,0.49570305261897296,70.34747591092162,0.051783452061432776,129.44212228918605,79.2875816993464,0.916883120961293,0.0,0.7,12
173,0.0,1.0,636.2066739232254,4.8276021698515645,,,3,,0.0,918.5592986540422,,,0.0,0.5977802308374559,1.0,-3253.247964717805,960.8869715359064,4,0.0,5.5554654764982835e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,183.71185973080847,551.5509916635821,34.43816754291555,0.011045751633986937,0.6084883678770553,0.39151163212294476,0.9443363421768676,58.767535829269946,0.0030777654011556626,149.27369218789292,98.89542483660131,1.1305068500389863,0.0,0.7,13
