sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0,anchor
0.8,0.45,19,86.33608857991516,325.7482438014261,16.440768078740454,69.89532050117468,44.568627450980394,0.554313725490196,0.4643775011933804,0.6146727652645451,0.5356224988066197,0.7054715117112531,0.908907109911797,0.4028185817094416,0.39037830919851263,144.56800719872007,141.65702203109475,0.6102796365361642,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,0,86.41147610181444,372.30698553177206,18.522250469655567,67.88922563215887,41.68627450980392,0.5831372549019608,0.43404065510306966,0.6146727652645451,0.5659593448969303,0.7295105934965107,0.910380203036425,0.4321516748988355,0.4321516748988355,152.17021013472603,152.17021013472603,0.5335621851946503,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,1,88.76019833723282,386.65483765545343,19.29806452774739,69.46213380948545,42.568627450980394,0.5743137254901962,0.4316112936526593,0.6146727652645451,0.5683887063473406,0.7241417490165358,0.9084595216327409,0.4250051797457658,0.4250051797457658,154.36660472166602,154.36660472166602,0.527565965853417,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,2,87.17550122273005,375.5691771204634,18.679402519826684,68.49609870290337,42.05882352941177,0.5794117647058824,0.43415901759732267,0.6146727652645451,0.5658409824026773,0.728338570800361,0.9123911319653698,0.4290266214473159,0.4290266214473159,152.67811197407346,152.67811197407346,0.5337278540565861,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,3,85.33073316087791,369.247490598935,18.27007242827633,67.06066073260159,41.09803921568628,0.5890196078431371,0.43317591981590253,0.6146727652645451,0.5668240801840975,0.7311017397706737,0.9051562393381525,0.43744566816751174,0.43744566816751174,151.68875195825814,151.68875195825814,0.5310031875410902,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,4,86.16542111277845,370.17436991160724,18.486639989826823,67.67878112295165,41.666666666666664,0.5833333333333335,0.43507021561852877,0.6146727652645451,0.5649297843814712,0.7279150938097094,0.9072069851223964,0.432537972300476,0.432537972300476,151.83966919564182,151.83966919564182,0.5350160808886172,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,5,86.8582407292819,360.19875046461874,18.508720432451245,68.34952029683065,42.78431372549019,0.572156862745098,0.44275189435993917,0.6146727652645451,0.557248105640061,0.7182804868625365,0.9067370682703867,0.42210193507542737,0.42210193507542737,150.2360004816859,150.2360004816859,0.5556398562254588,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,6,86.28683250962435,366.0629481410253,18.413382852674896,67.87344965694946,41.96078431372549,0.5803921568627453,0.43747850846495256,0.6146727652645451,0.5625214915350476,0.7262369844065136,0.9090102413233438,0.42931160362227533,0.42931160362227533,151.19423664540315,151.19423664540315,0.5422207348339839,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,7,87.26018893818309,376.76088077384674,18.733840847839293,68.52634809034379,42.03921568627451,0.579607843137255,0.43348843449763363,0.6146727652645451,0.5665115655023665,0.7286285004806917,0.9126843690387798,0.4291724333242763,0.4291724333242763,152.86124266538187,152.86124266538187,0.5321299982578092,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,8,84.95453768984896,356.4689944777261,17.991489968530068,66.96304772131889,41.588235294117645,0.5841176470588236,0.4402695143000953,0.6146727652645451,0.5597304856999047,0.7265136598859689,0.9067991968094115,0.43242261767072504,0.43242261767072504,149.66353894369485,149.66353894369485,0.5487958318440117,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,9,84.5019030101673,361.5198705667039,17.900544011711958,66.60135899845535,40.98039215686274,0.5901960784313727,0.4357271739568858,0.6146727652645451,0.5642728260431141,0.7320515267500172,0.9083238898561857,0.4383808278215066,0.4383808278215066,150.46396131574528,150.46396131574528,0.5376202355541342,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,10,87.02279089052195,373.3947372849689,18.66197377444024,68.36081711608172,42.13725490196079,0.5786274509803923,0.43516773876739423,0.6146727652645451,0.5648322612326058,0.7258181530026917,0.9096584984300536,0.42878251319627725,0.42878251319627725,152.3330293491707,152.3330293491707,0.5362692611655968,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,11,87.27302800383099,371.20041508837727,18.736335591952223,68.53669241187876,42.411764705882355,0.5758823529411765,0.4370629539798936,0.6146727652645451,0.5629370460201064,0.7229583200757694,0.9074652302066293,0.4258582769496186,0.4258582769496186,151.9915607476031,151.9915607476031,0.5406063721181528,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,12,84.3164114397137,365.2520360742146,17.95100888862106,66.36540255109264,40.588235294117645,0.5941176470588235,0.43265423743567705,0.6146727652645451,0.567345762564323,0.7332309957951508,0.9032907650861227,0.4419818526567968,0.4419818526567968,151.04942550057447,151.04942550057447,0.5300225227328941,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,13,84.94963249862315,361.59844705727073,18.011731728576326,66.93790077004681,41.27450980392157,0.5872549019607843,0.43684265299102387,0.6146727652645451,0.5631573470089761,0.7310947972285187,0.9108740467569628,0.4355464491453847,0.4355464491453847,150.48249567893353,150.48249567893353,0.5400799757293381,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,14,87.18366685131907,375.21717152237085,18.762170581716045,68.42149626960304,42.07843137254902,0.5792156862745098,0.4342876161106231,0.6146727652645451,0.5657123838893768,0.7269479419926276,0.910639155552162,0.4287721269142835,0.4287721269142835,152.62290420424554,152.62290420424554,0.5343539077110717,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,15,88.11379405973828,383.2251199216306,19.164782412907396,68.9490116468309,42.27450980392157,0.5772549019607842,0.431784031937016,0.6146727652645451,0.568215968062984,0.7251674420000087,0.907336281688572,0.42726972071144326,0.42726972071144326,153.8485071363187,153.8485071363187,0.5285890117855077,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,16,87.82074702206474,378.03427276095726,18.87563916973722,68.94510785232754,42.35294117647059,0.5764705882352941,0.43402283104522743,0.6146727652645451,0.5659771689547726,0.72555500557451,0.9098477737007593,0.42622403141297094,0.42622403141297094,153.05725481007335,153.05725481007335,0.5337954351654178,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,17,86.29341303548141,365.8730488715544,18.301554453678854,67.99185858180256,42.03921568627451,0.579607843137255,0.4379688850384714,0.6146727652645451,0.5620311149615286,0.7287772456010606,0.9170200238867153,0.42916088525683593,0.42916088525683593,151.15617220733213,151.15617220733213,0.5432501771782666,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,18,85.49618217449053,365.55481010997215,18.18192063330037,67.31426154119015,41.450980392156865,0.5854901960784314,0.43572617941585595,0.6146727652645451,0.564273820584144,0.7307654039062882,0.9120109269970877,0.4343029682002073,0.4343029682002073,151.1062367517446,151.1062367517446,0.5379462091306572,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.5,19,85.4517751753615,367.7902218629759,18.266788023615323,67.18498715174616,41.254901960784316,0.5874509803921569,0.43425709859910244,0.6146727652645451,0.5657429014008977,0.7308520252681013,0.9078913571931805,0.43588592373003904,0.43588592373003904,151.46414528804036,151.46414528804036,0.5340511344064883,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,0,87.23524272320441,404.5750144662354,20.525354549336445,66.70988817386798,40.666666666666664,0.5933333333333333,0.4192364134819976,0.6146727652645451,0.5807635865180025,0.736701698467269,0.9115097763285307,0.44449481571785154,0.44449481571785154,157.0030626161682,157.0030626161682,0.4966209475984011,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,1,90.5358421226781,419.77845444021017,21.59809614377553,68.93774597890257,42.21568627450981,0.577843137254902,0.41957326983949855,0.6146727652645451,0.5804267301605014,0.7257250583676839,0.9068371117210258,0.4311770306339159,0.4311770306339159,159.1839738442614,159.1839738442614,0.49647467753541724,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,2,86.72103597057223,407.99504797183664,20.45693507407651,66.26410089649572,40.13725490196079,0.5986274509803922,0.41622363492066033,0.6146727652645451,0.5837763650793397,0.7403389796594649,0.9103058997452742,0.4494417502419316,0.4494417502419316,157.50777994853075,157.50777994853075,0.48852286520372074,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,3,86.41977476225941,411.2541601295775,20.432586619724617,65.9871881425348,39.78431372549019,0.6021568627450982,0.4138546525317275,0.6146727652645451,0.5861453474682726,0.7407513509980521,0.9050236803196186,0.45301049006494326,0.45301049006494326,157.9649945935314,157.9649945935314,0.4830968208864669,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,4,86.0315663770193,401.74141621995483,20.171223599599216,65.86034277742012,39.92156862745098,0.60078431372549,0.41753038864149233,0.6146727652645451,0.5824696113585077,0.7408299903390447,0.9089427015453816,0.4506390633225921,0.4506390633225921,156.60147987972124,156.60147987972124,0.4926594318169496,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,5,83.86911592509577,394.32604887095835,19.52329642807717,64.34581949701861,38.8235294117647,0.611764705882353,0.4162889015476411,0.6146727652645451,0.5837110984523589,0.7467318317595191,0.9068032386280452,0.460650467660074,0.460650467660074,155.50567091709203,155.50567091709203,0.48918674650622973,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,6,86.21234310558555,409.4737032265553,20.396989698856697,65.81535340672886,39.64705882352941,0.6035294117647059,0.4138766350523298,0.6146727652645451,0.5861233649476703,0.742716695093411,0.907469245139544,0.45340564460275623,0.45340564460275623,157.72609044300958,157.72609044300958,0.4840060379714887,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,7,85.27184509696468,405.72348988661497,20.015442324425873,65.25640277253882,39.21568627450981,0.6078431372549019,0.41384853717496284,0.6146727652645451,0.586151462825037,0.7468162420248636,0.9106634208765014,0.45750994329519473,0.45750994329519473,157.17794296010396,157.17794296010396,0.48233471488303603,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,8,83.38179204147404,391.52808700709903,19.381298925618182,64.00049311585585,38.568627450980394,0.614313725490196,0.41623363245179074,0.6146727652645451,0.5837663675482092,0.7483462575484945,0.9068952568976125,0.4624095758307833,0.4624095758307833,155.0944346439341,155.0944346439341,0.48913430330048485,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,9,86.91648460000623,410.8053442886057,20.5088820531433,66.40760254686293,40.09803921568628,0.5990196078431372,0.41516672399519255,0.6146727652645451,0.5848332760048075,0.7402350805732361,0.9078701568363079,0.44960900600814696,0.44960900600814696,157.9170501061387,157.9170501061387,0.48633356212863305,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,10,88.38755745203133,401.96669153744153,20.831993131670483,67.55556432036083,41.64705882352941,0.5835294117647059,0.4239159394208963,0.6146727652645451,0.5760840605791037,0.7283123094103219,0.9091439163497014,0.43555640349672686,0.43555640349672686,156.60046475678547,156.60046475678547,0.5088085252438718,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,11,85.18605460073596,400.55367426838234,19.919496132830282,65.26655846790565,39.3921568627451,0.606078431372549,0.416104204249956,0.6146727652645451,0.583895795750044,0.743794575514149,0.9073678817423042,0.45543266792101217,0.45543266792101217,156.42962997298622,156.42962997298622,0.48903486570910615,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,12,82.26326142800582,386.61108955286426,19.044395005718865,63.21886642228695,38.0,0.6200000000000001,0.41574394376245505,0.6146727652645451,0.584256056237545,0.7506264220598706,0.9044825137453893,0.4670584308800403,0.4670584308800403,154.3573805783603,154.3573805783603,0.48884485061561816,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,13,85.85763624218933,401.1331302226477,20.06317847765069,65.79445776453862,39.86274509803921,0.6013725490196079,0.4177834285390055,0.6146727652645451,0.5822165714609945,0.7417671100154395,0.9099591678335116,0.45144502776550915,0.45144502776550915,156.5142084225529,156.5142084225529,0.49242696799341534,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,14,86.17198039879207,403.2637578236836,20.231102544734664,65.94087785405742,39.96078431372549,0.6003921568627452,0.41720728426712095,0.6146727652645451,0.582792715732879,0.7409521554155756,0.9095719186002676,0.45053218435925924,0.45053218435925924,156.82418344742385,156.82418344742385,0.4915353027424915,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,15,88.39350947173229,422.44798836141314,21.1083810052946,67.28512846643768,40.549019607843135,0.5945098039215687,0.4128330843009121,0.6146727652645451,0.587166915699088,0.7374977100737297,0.9069516044154827,0.446057989338378,0.446057989338378,159.57136061080217,159.57136061080217,0.4809812478201481,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,16,90.793915148697,424.8413422349321,21.65435262107917,69.13956252761781,42.09803921568628,0.5790196078431373,0.41725590477171814,0.6146727652645451,0.582744095228282,0.7290018435118537,0.9117383888577313,0.4322302869730349,0.4322302869730349,159.89789023283566,159.89789023283566,0.49200224915437807,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,17,85.63810494304155,400.8106378626626,19.916772532540175,65.72133241050138,39.705882352941174,0.6029411764705882,0.4170539586441742,0.6146727652645451,0.5829460413558258,0.7454969301849664,0.9160318063472062,0.4526979854971776,0.4526979854971776,156.46180797942603,156.46180797942603,0.490210474188804,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,18,88.00686193611104,421.9824482904257,20.960977653092293,67.04588428301872,40.294117647058826,0.5970588235294119,0.4120515805388687,0.6146727652645451,0.5879484194611313,0.7413180163262143,0.9108492677479477,0.4482531908999452,0.4482531908999452,159.50501397844712,159.50501397844712,0.4793048412466861,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.55,19,86.82919478523601,409.91714666243826,20.526399140151856,66.30279564508417,40.03921568627451,0.599607843137255,0.41501142555362924,0.6146727652645451,0.5849885744463706,0.7403727419497372,0.9074030923951829,0.4497170267469247,0.4497170267469247,157.79007230671795,157.79007230671795,0.48682688250530914,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,0,86.64186863754135,442.4176787652695,22.204827122016294,64.43704151552504,38.588235294117645,0.6141176470588235,0.4006368053174125,0.6146727652645451,0.5993631946825876,0.7508863030734376,0.911421685132526,0.46625287247756286,0.46625287247756286,162.32140465811008,162.32140465811008,0.45143197447609995,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,1,86.47137236413731,462.4362959790527,22.3205035939452,64.15086877019212,37.705882352941174,0.6229411764705882,0.39185599617810735,0.6146727652645451,0.6081440038218927,0.7569063885432672,0.9076639761657339,0.47600872452361004,0.47600872452361004,164.9314052268907,164.9314052268907,0.4292996005719644,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,2,89.81742134685652,453.55816470362305,23.156375471087777,66.66104587576874,40.27450980392157,0.5972549019607843,0.4031292554399138,0.6146727652645451,0.5968707445600863,0.7407117319202472,0.9122210097801893,0.4516214437702152,0.4516214437702152,163.7844252421694,163.7844252421694,0.4572718914404351,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,3,86.82778746791139,448.4999119334632,22.30554656740768,64.52224090050369,38.411764705882355,0.6158823529411764,0.3981035382838484,0.6146727652645451,0.6018964617161517,0.7503531566642132,0.9049134051528961,0.46779541954382164,0.46779541954382164,163.14456535636884,163.14456535636884,0.44467707865850203,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,4,88.76812217516398,458.61741887430225,22.987956899971877,65.7801652751921,39.27450980392157,0.6072549019607842,0.3981503859659495,0.6146727652645451,0.6018496140340505,0.7470566525594038,0.9096068830635087,0.46034563984273036,0.46034563984273036,164.4898117053392,164.4898117053392,0.4449974347871332,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,5,86.42233988685061,442.41665430759315,22.074576083658645,64.34776380319195,38.431372549019606,0.6156862745098041,0.39994655225059,0.6146727652645451,0.60005344774941,0.7507829536744314,0.9073231069274488,0.4676212275254337,0.4676212275254337,162.31947087771275,162.31947087771275,0.44896493025771966,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,6,87.88970632052153,454.65528677027504,22.718927786174746,65.17077853434677,38.86274509803921,0.6113725490196079,0.397924392641165,0.6146727652645451,0.6020756073588349,0.7488438931538944,0.908273461231556,0.4639800777231211,0.4639800777231211,163.966252510938,163.966252510938,0.44428772981033615,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,7,84.98679424173208,432.8126914160244,21.512814260298022,63.47397998143408,37.86274509803921,0.6213725490196079,0.4009409683213323,0.6146727652645451,0.5990590316786677,0.7560032369461217,0.9120453170153109,0.47217697105886836,0.47217697105886836,161.01367031866803,161.01367031866803,0.45092452942110345,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,8,89.38127325333109,452.33281518723334,23.07709540559094,66.30417784774015,40.03921568627451,0.5996078431372549,0.40267268294731307,0.6146727652645451,0.597327317052687,0.7402132619751213,0.9078797265449827,0.45372458607353744,0.45372458607353744,163.6296739893894,163.6296739893894,0.4558814380806522,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,9,87.97843688017258,442.32379778222344,22.512724237030344,65.46571264314225,39.470588235294116,0.6052941176470589,0.40371866229788866,0.6146727652645451,0.5962813377021113,0.7439391969752204,0.9083068158057508,0.45797887132369114,0.45797887132369114,162.30977426240204,162.30977426240204,0.4586341597088156,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,10,86.75746572513226,443.7801006981676,22.160716891879176,64.5967488332531,38.666666666666664,0.6133333333333332,0.40024358328558096,0.6146727652645451,0.599756416714419,0.7494320561122488,0.9089607494387664,0.46617365439639397,0.46617365439639397,162.48604321454516,162.48604321454516,0.44968638627745444,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,11,87.70133418901655,446.1309406994453,22.51090585693768,65.19042833207887,39.11764705882353,0.6088235294117647,0.40126921814959166,0.6146727652645451,0.5987307818504084,0.7455593298171479,0.9058717526265515,0.4613702436672084,0.4613702436672084,162.82295193705542,162.82295193705542,0.452428815946428,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.8,0.6,12,88.2772484172301,455.7397643735829,22.794962002617847,65.48228641461226,39.05882352941177,0.6094117647058824,0.3981878651813713,0.6146727652645451,0.6018121348186288,0.7466020420856755,0.9060823914911806,0.4620875718218871,0.4620875718218871,164.11036247386158,164.11036247386158,0.4455293127313306,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
