sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Price,c0,eta,enable_prices,prices
0.05,0.6,2,111.06823236569956,544.3663100310328,27.21831550155169,83.8499168641479,61.0,0.39000000000000007,0.4942907511054835,0.5120135414510577,0.5057092488945165,0.568402550277813,0.9057041964716808,0.3664167792770812,0.36470604597978934,175.30172632881698,174.82967004934875,0.6352939540202109,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,3,107.42654376414616,521.1432742185068,26.057163710925362,81.36938005322081,59.0,0.4100000000000001,0.4942912444114417,0.5120135414510577,0.5057087555885582,0.5817081010773317,0.9025061392159721,0.37057718866595146,0.35815440081845895,170.67469089094152,167.37131780779168,0.6418455991815414,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,4,114.70988077108954,566.2139327273871,28.310696636369407,86.3991841347201,63.0,0.3700000000000001,0.49429046232859636,0.5120135414510577,0.5057095376714037,0.5550760285617605,0.907434133079254,0.35641292880732933,0.35641292880732933,178.23521618996108,178.23521618996108,0.630806817293861,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,5,111.06823860947918,544.7159386339662,27.23579693169836,83.83244167778078,61.0,0.39000000000000007,0.49429072331857915,0.5120135414510577,0.5057092766814208,0.5681057167869967,0.904511220697841,0.3666250372797097,0.36511377683658464,175.3593765886336,174.94195740469075,0.6348862231634155,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,6,114.7098727417215,565.7037774186763,28.2851888709338,86.42468387078772,63.0,0.3700000000000001,0.4942904969275365,0.5120135414510577,0.5057095030724633,0.5549619081173441,0.9069481131146218,0.35621845244192174,0.35621845244192174,178.18136163862798,178.18136163862798,0.6313756387485752,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,7,109.24736474332235,531.4723663823232,26.573618319116196,82.67374642420613,60.0,0.3999999999999999,0.4942910991663139,0.5120135414510577,0.5057089008336861,0.5758428771629491,0.9055035165994485,0.36823313176471134,0.3599610812943956,172.92354226881585,170.68862775448235,0.6400389187056043,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,8,111.06820980320755,543.1390777785136,27.156953888925738,83.91125591428178,61.0,0.39000000000000007,0.4942908515161332,0.5120135414510577,0.5057091484838666,0.5692166435318714,0.9070462694562957,0.3656743255812781,0.36327071751719964,175.0965068613805,174.43552991644887,0.6367292824828005,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,9,112.88902098958953,553.1753807871663,27.65876903935838,85.23025195023111,62.0,0.3799999999999999,0.4942907601718491,0.5120135414510577,0.505709239828151,0.5627877533835869,0.9081326784245238,0.3609277904122386,0.3609277904122386,176.64517294909356,176.64517294909356,0.6354259762814524,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,10,111.06820786195132,543.0360319207297,27.15180159603655,83.91640626591477,61.0,0.39000000000000007,0.49429086015537593,0.5120135414510577,0.5057091398446241,0.5691240887472544,0.9071557416252405,0.365611170770357,0.3631499036729006,175.07907255684924,174.4024355221333,0.6368500963270998,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.6,11,116.53071703235756,578.2059933803,28.91029966901505,87.62041736334251,64.0,0.35999999999999993,0.4942902735594253,0.5120135414510577,0.5057097264405747,0.5468344084183352,0.9041828278684786,0.35017544265425987,0.35017544265425987,179.32642851839356,179.32642851839356,0.627529188818653,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,0,116.53095304757315,603.1520918760086,30.15760459380041,86.37334845377272,64.0,0.35999999999999993,0.4942892724518018,0.5120135414510577,0.5057107275481982,0.5423873748147188,0.9054216626300605,0.3552613250853207,0.3552613250853207,180.74137256151744,180.74137256151744,0.6015760829858227,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,1,123.81419309124487,651.6643405286769,32.583217026433935,91.23097606481093,68.0,0.31999999999999995,0.4942890509725219,0.5120135414510577,0.505710949027478,0.5131483975959069,0.9058349095550509,0.31878207111987905,0.31878207111987905,181.75416095519907,181.75416095519907,0.5915923869021775,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,2,116.53095983050814,604.2967754928695,30.214838774643546,86.31612105586458,64.0,0.35999999999999993,0.4942892436806323,0.5120135414510577,0.5057107563193677,0.5422492701651239,0.906241451338216,0.35541869422047645,0.35541869422047645,180.78550957909272,180.78550957909272,0.6004365879654577,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,3,118.3517757736903,617.3281455470043,30.866407277350305,87.48536849634003,65.0,0.3500000000000001,0.49428916142215235,0.5120135414510577,0.5057108385778477,0.5334985110702597,0.9025931124935358,0.3468326227545864,0.3468326227545864,181.19670378029645,181.19670378029645,0.5969456642697339,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,4,114.71014227108826,591.3982510602459,29.569912553012337,85.14022971807593,63.0,0.3700000000000001,0.49428933551493603,0.5120135414510577,0.505710664485064,0.5498512979902764,0.9064591666046343,0.36340787885205134,0.36340787885205134,180.19409675418967,180.19409675418967,0.6039456870259114,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,5,116.53097337262997,606.720545748593,30.336027287429737,86.19494608520024,64.0,0.35999999999999993,0.49428918623903567,0.5120135414510577,0.5057108137609644,0.541320668200705,0.9056615825968175,0.3557349660918486,0.3557349660918486,180.8742788130933,180.8742788130933,0.5980379908081406,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,6,121.9933930945131,641.3852109483083,32.069260547415496,89.92413254709756,67.0,0.3299999999999999,0.4942890632879046,0.5120135414510577,0.5057109367120952,0.5196954026596743,0.9045230533472929,0.3283855542237574,0.3283855542237574,181.64200288085647,181.64200288085647,0.5922341830156429,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,7,123.81419655556658,652.4761074731433,32.62380537365716,91.19039118190938,68.0,0.31999999999999995,0.49428903714231237,0.5120135414510577,0.5057109628576876,0.5126830307837208,0.9045141542343155,0.3188100973103332,0.3188100973103332,181.76164395081065,181.76164395081065,0.5908563839252976,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,8,121.99340079747941,643.1788454149574,32.15894227074795,89.83445852673147,67.0,0.3299999999999999,0.49428903207726543,0.5120135414510577,0.5057109679227346,0.5190155500157968,0.9034714141387354,0.32846728987321633,0.32846728987321633,181.6641229203077,181.6641229203077,0.5905826553482341,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,9,123.81421115678039,656.1381274689921,32.806906373449685,91.00730478333067,68.0,0.31999999999999995,0.4942889788515891,0.5120135414510577,0.5057110211484109,0.5121809954264265,0.9061605025975202,0.3189284491923398,0.3189284491923398,181.7932506650046,181.7932506650046,0.5875587818834446,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,10,109.24768951896769,554.7190665212182,27.735953326060883,81.51173619290681,60.0,0.3999999999999999,0.4942896297191206,0.5120135414510577,0.5057103702808794,0.571346999335306,0.9057004615942839,0.3822843463367154,0.3822843463367154,176.85757009894124,176.85757009894124,0.61321852895175,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.05,0.65,11,114.7101426020857,591.4489626927902,29.572448134639586,85.1376944674461,63.0,0.3700000000000001,0.49428933408865844,0.5120135414510577,0.5057106659113415,0.5487802396450696,0.9033629631398818,0.3634176669597076,0.3634176669597076,180.19686794359265,180.19686794359265,0.6038939056498941,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,0,88.08922944871321,280.4740049682781,13.806198254689791,74.28303119402344,49.529411764705884,0.5047058823529412,0.5057770587965118,0.5488409715364094,0.4942229412034882,0.6676807311299283,0.9120454486640187,0.2827053755350991,0.12382679822027928,122.81054472481026,100.56211008327003,0.876752557189342,0.0,0.9,0.8411764705882353,0.1588235294117647,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,1,88.99775697319394,271.2697414112959,13.749862028574094,75.24789494461987,51.254901960784316,0.4874509803921569,0.5181069408646293,0.5488409715364094,0.4818930591353707,0.65159543029763,0.9104829961318375,0.25760326431833935,0.08415851647597396,119.87195455778448,97.17990256042215,0.914249376881873,0.0,0.9,0.5980392156862745,0.4019607843137255,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,2,91.94580318693113,298.7007614407078,14.95344800363015,76.99235518330099,51.11764705882353,0.48882352941176477,0.5003095847356727,0.5488409715364094,0.4996904152643273,0.6585816616016723,0.9102470714073388,0.28396348607937544,0.1410353060974463,128.40964829886943,107.0455443728786,0.8593566670739119,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,3,89.01466342145125,285.3273717616856,14.154553780777343,74.8601096406739,50.01960784313726,0.4998039215686274,0.5050099316565085,0.5488409715364094,0.4949900683434915,0.6614780161210888,0.9051131183609069,0.2839365236668382,0.1292665150023071,124.33086103636671,102.27932005323812,0.8714564520394716,0.0,0.9,0.9117647058823529,0.08823529411764702,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,4,90.69467033358147,290.7109205311102,14.567138747182536,76.12753158639893,50.86274509803921,0.491372549019608,0.5043878521737366,0.5488409715364094,0.4956121478262635,0.6571047647425738,0.9067051837675416,0.2802033248979746,0.12934565885369587,126.00095237002019,104.17928301762139,0.8707682249706263,0.0,0.9,0.9470588235294117,0.05294117647058824,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,5,91.04169481191413,296.65124597849865,14.732788023638141,76.30890678827598,50.568627450980394,0.49431372549019603,0.49983281869582263,0.5488409715364094,0.5001671813041774,0.6610016218686522,0.9066228815561321,0.28761988053120785,0.1437975034038344,127.80007205289573,106.33548114313523,0.8557892147473861,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,6,88.02083633837769,278.86535714941346,13.794055695785431,74.22678064259226,49.529411764705884,0.5047058823529411,0.5064002917947005,0.5488409715364094,0.4935997082052996,0.6663785731890169,0.9085863080383872,0.28042105919017735,0.11952353129456865,122.32121624066242,99.97158850890432,0.8805669962703795,0.0,0.9,0.7960784313725489,0.20392156862745095,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,7,89.84207904848284,287.75285163312464,14.320633921418668,75.52144512706418,50.549019607843135,0.4945098039215686,0.5055940270589588,0.5488409715364094,0.49440597294104105,0.6592826152598259,0.9088896382798385,0.2816619803563277,0.12859820385853238,125.0735613894651,103.13915723052035,0.8709152631413672,0.0,0.9,0.9235294117647059,0.07647058823529412,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,8,92.91321439296266,301.09494432570574,15.18471239195836,77.7285020010043,51.76470588235294,0.4823529411764706,0.5013802008266889,0.5488409715364094,0.49861979917331106,0.6535056036801954,0.9097242267102627,0.28036701523027246,0.1386719761949868,129.116691680024,107.88048442776477,0.8617999023467111,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,9,89.46797750574102,286.4706113074722,14.224890848350151,75.24308665739092,50.0,0.5,0.5029746442919383,0.5488409715364094,0.4970253557080618,0.6645846966687523,0.9083791535689079,0.2825678847702015,0.1287125390426552,124.70678202232675,102.68674357090953,0.8716438144941163,0.0,0.9,0.7999999999999998,0.19999999999999996,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,10,90.36707225891305,291.1133723736365,14.453568165608136,75.91350409330491,50.431372549019606,0.495686274509804,0.5022160523550514,0.5488409715364094,0.4977839476449486,0.6622493368606372,0.9090949813136439,0.28354767787773755,0.13400795168992427,126.12950400027384,104.35131833128436,0.8652265332777433,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.35,11,92.85500216383734,296.32969310065016,15.021990608782149,77.83301155505518,52.21568627450981,0.4778431372549019,0.5058471973771468,0.5488409715364094,0.4941528026228532,0.6475050482666714,0.9052213963680034,0.2726917438203705,0.12500931640539412,127.67887290316257,106.15688565319655,0.875281527370735,0.0,0.9,0.9980392156862745,0.00196078431372549,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,0,88.14426678757738,317.1518966096438,15.857594830482162,72.28667195709521,47.0,0.5300000000000001,0.4798950804360375,0.5488409715364094,0.5201049195639625,0.688694497183936,0.9123431371046596,0.3407813018139424,0.2245053446729293,133.7102042616813,113.66199132655773,0.775494655327071,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,1,85.95919057857277,306.01299659184946,15.300649829592453,70.65854074898031,46.0,0.54,0.4816238929350722,0.5488409715364094,0.5183761070649279,0.6935709932790578,0.9104542135739565,0.34157553904918736,0.2162013735299113,130.55285105058442,109.66999389332706,0.7837986264700889,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,2,87.4726332816413,315.0580593534405,15.676939434727757,71.79569384691354,46.666666666666664,0.5333333333333334,0.48013223263864946,0.5488409715364094,0.5198677673613505,0.6903339665951429,0.9104251873882616,0.3429177484042395,0.22538273755032728,133.12376817678773,112.92729665437396,0.7740056463821579,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,3,88.46373578973676,319.77802021468705,16.056328635439282,72.40740715429747,47.1764705882353,0.5282352941176471,0.4798853235621674,0.5488409715364094,0.5201146764378326,0.6842078193626858,0.9051019080503234,0.34196753084415393,0.22799409812350452,134.4333027656039,114.5890943077763,0.7720835942323261,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,4,86.02410942524591,312.9430882843026,15.392419265944815,70.63169015930112,45.78431372549019,0.542156862745098,0.4789211399413473,0.5488409715364094,0.5210788600586527,0.6946490878114405,0.9074080566551856,0.35085757636988835,0.23328988300587314,132.5129416312786,112.20625386414117,0.7660673915464226,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,5,86.4404439598175,312.86524046988814,15.493275675207807,70.94716828460969,46.05882352941177,0.5394117647058824,0.47950832576500396,0.5488409715364094,0.5204916742349961,0.6922100373481598,0.9059927420834742,0.34766246567629333,0.2292783264299063,132.50798609051074,112.15671372932412,0.7708475495889828,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,6,90.04381274717059,326.88617728151075,16.442373277771296,73.6014394693993,47.98039215686274,0.5201960784313726,0.47951333887475456,0.5488409715364094,0.5204866611252454,0.6808466063912347,0.9088439183197694,0.33970508428288726,0.23125720424649998,136.36641619161503,117.13022553263949,0.7689563686339159,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,7,86.14679088282388,311.06298406107254,15.369972748456439,70.77681813436743,46.01960784313726,0.5398039215686274,0.4806949808632391,0.5488409715364094,0.519305019136761,0.6932780635550493,0.9087610814957716,0.34730755318756173,0.2274083900544707,131.99035369295112,111.51760975448393,0.773119520170276,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,8,88.04447766278072,317.6728574148352,15.8601955339812,72.18428212879952,47.09803921568628,0.5290196078431373,0.48106786985281,0.5488409715364094,0.51893213014719,0.6857684683748367,0.9082188046967312,0.3420945121891101,0.22649597584621614,133.81444926575088,113.85295450094038,0.7731517198593308,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,9,88.10337724955082,319.077215304539,15.90979665132484,72.193580598226,46.98039215686274,0.5301960784313726,0.47983701662861306,0.5488409715364094,0.520162983371387,0.6875260860253406,0.9094668806343991,0.34368690149083536,0.22958558624906217,134.2362239811765,114.36102770504516,0.7704002341083122,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,10,86.1354520340613,308.49319649780455,15.424659824890204,70.7107922091711,46.0,0.54,0.4806383320961597,0.5488409715364094,0.5193616679038402,0.6930106668864439,0.9085514823795617,0.3438133267138863,0.22090862040224107,131.26668910038066,110.55885649579723,0.7790913795977588,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.4,11,88.20777735970499,317.86626101973076,15.912212014554667,72.29556534515032,47.09803921568628,0.5290196078431374,0.4804894813444567,0.5488409715364094,0.5195105186555433,0.6857214020819192,0.9068441575166118,0.3412744295257156,0.22564666269384853,133.90586184674947,113.91399687115279,0.7744561177069548,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,0,90.77576679385969,362.1240201689579,18.10620100844787,72.66956578541186,47.0,0.5300000000000001,0.4659833950624505,0.5488409715364094,0.5340166049375495,0.6898740021326466,0.9124155337219495,0.374957008837768,0.30053716239031364,145.23123701470087,129.77925618475004,0.6994628376096869,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,1,88.74497632364455,352.4110117148258,17.620550585741263,71.1244257379033,46.0,0.54,0.46650527967936023,0.5488409715364094,0.5334947203206398,0.6949943600300743,0.9107199774244854,0.37898737427465506,0.29733817393418627,142.9036587138468,126.29827469143372,0.7026618260658138,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,2,90.79368604151276,362.4893458988419,18.12446729494215,72.6692187465706,47.0,0.5300000000000001,0.46589142752349055,0.5488409715364094,0.5341085724765094,0.6898729387067675,0.91198511636609,0.3752030986704808,0.3011041626745917,145.31711960848529,129.91018288071285,0.6988958373254084,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,3,88.17564606562614,351.29751308751145,17.550210257722426,70.6254358079037,45.745098039215684,0.5425490196078432,0.4668431219316426,0.5488409715364094,0.5331568780683574,0.6939610058289065,0.9048242276390116,0.3817708791154157,0.29961908036983037,142.62267764248185,125.90208375243893,0.7004881099314736,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,4,86.66507344698526,341.7636105901709,17.088180529508538,69.57689291747675,45.0,0.55,0.4673162831249967,0.5488409715364094,0.5326837168750034,0.6997047189010037,0.907881429165952,0.3820781158725736,0.2924284823908774,140.252474743415,122.48242232788813,0.7075715176091233,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,5,87.29566591975195,349.06871335895585,17.36339218820206,69.9322737315499,45.21568627450981,0.547843137254902,0.466108668983578,0.5488409715364094,0.5338913310164219,0.6979659486287729,0.9065891439695624,0.3855825038157838,0.3022907276086471,142.0719039321416,125.11897582865726,0.6978749743470509,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,6,94.44633985449266,383.2541300016721,19.29353189093488,75.15280796355779,48.72549019607843,0.5127450980392156,0.46431011902523806,0.5488409715364094,0.5356898809747619,0.6776631275222901,0.9083580366215355,0.3703747537011262,0.3122253016528551,150.004941706121,137.32482008643248,0.6877048485815621,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,7,88.5814000079989,355.81955367729296,17.594309092302414,70.9870909156965,45.88235294117647,0.5411764705882353,0.46606435210579167,0.5488409715364094,0.5339356478942083,0.6952375964378599,0.9084671980917559,0.38365431685377427,0.30553309398206985,143.70917690885318,127.560157980964,0.6939361153750201,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,8,86.98054027486972,341.6871195315148,17.178841487777266,69.80169878709249,45.31372549019608,0.5468627450980393,0.46875097847870845,0.5488409715364094,0.5312490215212916,0.6974048943977126,0.90801687270187,0.3797184775063182,0.2895719510107952,140.21429137652447,122.43513704781911,0.7112364280633235,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,9,91.34673386909174,361.6678585194881,18.408698000608286,72.93803586848342,47.450980392156865,0.5254901960784314,0.4674544165129349,0.5488409715364094,0.532545583487065,0.6845261795431915,0.9085475113583446,0.37055079405252717,0.2949340207512155,145.1014361774067,129.5482759400844,0.7051044279882046,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,10,88.88470485399003,355.24307416019553,17.762153708009773,71.12255114598025,46.0,0.54,0.46577192406733353,0.5488409715364094,0.5342280759326665,0.6942618768672234,0.9090312039619273,0.3809876968885265,0.3018424042266328,143.59117647130745,127.31323900519932,0.6981575957733669,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.45,11,89.95681993974347,361.8445481467015,18.055298583386303,71.90152135635716,46.627450980392155,0.5337254901960784,0.46616326256095464,0.5488409715364094,0.5338367374390454,0.6887298657008452,0.9051414512073849,0.38014551962274523,0.30614911496391706,145.1018280938892,129.6858013773605,0.6936335209287307,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.5,0,92.49361238734227,402.46771653383263,20.123385826691628,72.37022656065064,47.0,0.5300000000000001,0.4573288782673683,0.5488409715364094,0.5426711217326315,0.6889529518737172,0.9124987059265042,0.3994758828357524,0.3587420769420258,154.0214784780153,144.2377693304231,0.6412579230579742,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.5,1,90.39479231254342,390.3894371116844,19.5194718555842,70.87532045695923,46.0,0.54,0.4579909853308577,0.5488409715364094,0.5420090146691421,0.6942356240795291,0.9106280526398223,0.40346300425528153,0.35390347479178563,151.53258382524007,139.90911386408143,0.6460965252082143,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.5,2,90.37915157897878,389.975172186918,19.498758609345856,70.88039296963291,46.0,0.54,0.4580702438196952,0.5488409715364094,0.5419297561803048,0.6944319610352044,0.9099489102154904,0.4032217548962744,0.35332904675219773,151.44511771415193,139.7606481705477,0.6466709532478023,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.5,3,90.90526102315343,395.5022241997265,19.81726800179063,71.08799302136279,46.254901960784316,0.5374509803921569,0.45787785066558223,0.5488409715364094,0.5421221493344178,0.6900440016432202,0.905138250192689,0.4042516378699476,0.35856175906164117,152.5854933147604,141.7325053639952,0.6415527700749121,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.5,4,92.57945931709169,404.8217821322331,20.24108910661172,72.33837021048001,47.0,0.5300000000000001,0.4569048070924597,0.5488409715364094,0.5430951929075405,0.6872641710242239,0.909086759913213,0.4007530288615251,0.3618793189290944,154.49299500205285,145.08142748441128,0.6381206810709056,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
0.3,0.5,5,87.36078469390954,381.19962432950183,18.776320419851725,68.58446427405782,44.3921568627451,0.5560784313725491,0.4573230781087326,0.5488409715364094,0.5426769218912674,0.7022660944461505,0.9055882630582073,0.41583534041898373,0.3607388748266783,149.55358546939013,136.6742930148958,0.6392954221666812,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,False,off
