point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
15,0.55,1,105.1368524831377,876.331588802786,35.33366988776243,0.6341176470588235,0.2851898915106591,0.7148101084893409,0.22158701450833043,37.97113191104727,0.1660167701450781,69.80318259537529,36.588235294117645,0.820030879186024,0.0
15,0.55,2,108.90631267665813,933.3036734242806,37.2958300143303,0.6254901960784314,0.2823417695049118,0.7176582304950881,0.21574076267163098,39.16966731360823,0.15944016830344462,71.61048266232781,37.450980392156865,0.8210770921128212,0.0
16,0.35,0,106.43493417863108,518.1036427685681,20.773027071850198,0.5356862745098039,0.369376351993248,0.6306236480067519,0.39501262865650144,38.20273009295326,0.26919313850425947,85.66190710678087,46.431372549019606,0.8470320724858684,0.0
16,0.35,1,108.83242977378238,544.4780582686087,21.91874447188004,0.5311764705882354,0.3650221519319435,0.6349778480680565,0.38481825372787837,39.135986963396405,0.2633018030949357,86.91368530190232,46.88235294117647,0.8476844298490714,0.0
16,0.35,2,108.16220949862179,542.37071952711,21.717028255270566,0.5349019607843137,0.3642206915279213,0.6357793084720788,0.38360866083934164,38.89163333239702,0.2659755211993208,86.44518124335123,46.509803921568626,0.8470597030236496,0.0
16,0.55,0,124.86183478357697,1029.0878824460917,41.51739573077462,0.563529411764706,0.294614518030091,0.7053854819699089,0.23235193735257445,37.22019234210716,0.29016357933074466,83.34443905280237,43.64705882352941,0.8434475199319227,0.0
16,0.55,1,128.2827317681507,1104.2462053467298,44.13161963487931,0.5596078431372549,0.28968112517479616,0.7103188748252037,0.22234365258712988,37.83536781836414,0.2847432787835422,84.15111213327138,44.03921568627451,0.8438406762064984,0.0
16,0.55,2,128.35792233307163,1098.9741422803236,43.84479883494847,0.558235294117647,0.290451633943342,0.7095483660566577,0.22367207787701315,38.0819624719669,0.2831635080304147,84.51312349812318,44.1764705882353,0.8441183046756541,0.0
17,0.35,0,92.00292451716396,441.77772994829525,17.692718007114298,0.5862745098039217,0.3779576946718062,0.6220423053281938,0.3962641084384353,38.722304808950625,0.14743669363471537,74.31020651004968,41.372549019607845,0.8405397168129718,0.0
17,0.35,1,91.32008245968423,428.0547856515873,17.29161771247,0.5845098039215687,0.38245348757737085,0.6175465124226291,0.4068905532728804,38.332703601442795,0.14770044151613698,74.02846474721424,41.549019607843135,0.8407712918918837,0.0
17,0.35,2,89.65981849893987,421.2618076452874,16.829849900895393,0.5927450980392156,0.3813575426453706,0.6186424573546294,0.4047793795344187,37.74686271408699,0.15204302594748964,72.82996859804447,40.72549019607843,0.8397518295309779,0.0
17,0.55,0,111.84093831325643,949.2937324192649,37.99236492568168,0.601764705882353,0.29861091817018737,0.7013890818298125,0.2236760545890911,39.29552588185363,0.15194498922707061,73.84857338757475,39.8235294117647,0.8386716231381692,0.0
17,0.55,1,107.1407212313687,882.8802541076782,35.15631237044895,0.6139215686274511,0.30152036245156055,0.6984796375484394,0.23027912489677432,38.296061623457135,0.15912009464495994,71.98440886091976,38.6078431372549,0.8372578550643109,0.0
17,0.55,2,106.46945391683718,874.6086374682551,34.90785769383247,0.6162745098039214,0.3016371490619017,0.6983628509380984,0.2303367575915049,38.05214167185644,0.16027204852542742,71.56159622300471,38.372549019607845,0.8369906795887934,0.0
18,0.35,0,93.33484917553167,466.34701250566667,18.555530579245914,0.5980392156862745,0.3613751614532223,0.6386248385467778,0.3801636853362096,40.63308318993321,0.1492028408385695,74.77931859628575,40.19607843137255,0.8391557123095804,0.0
18,0.35,1,92.07956903077628,456.04567211381794,18.058090194220274,0.6015686274509804,0.36283463216932677,0.6371653678306733,0.3831989009430913,40.13881352055725,0.15162475038684875,74.02147883655599,39.84313725490196,0.8387061517026162,0.0
18,0.35,2,93.26531304056407,469.49395871289937,18.71912521223046,0.6000000000000001,0.3597894504727458,0.6402105495272541,0.37749407862215284,40.534129931557594,0.15008304245411397,74.5461878283336,40.0,0.8388968015703433,0.0
18,0.55,0,109.44226384031676,929.4813215780373,37.09311160763833,0.6219607843137256,0.2887888207240419,0.711211179275958,0.22293461575150225,39.831621808570624,0.16009419994789562,72.34915223267842,37.80392156862745,0.8363935401655191,0.0
18,0.55,1,107.36230755853377,895.2846763087925,35.875935448522895,0.6262745098039215,0.29073887067540355,0.7092611293245964,0.22709125642275516,39.206942954274616,0.16346866627386858,71.48637211001088,37.372549019607845,0.8360850473050248,0.0
18,0.55,2,111.68969130613996,964.0343037206829,38.31782293652356,0.6168627450980392,0.2870774349732093,0.7129225650267906,0.21943930103806927,40.49117862036826,0.15646179737368332,73.37186836961638,38.31372549019608,0.8369473152788734,0.0
19,0.35,0,98.19711450172208,371.31721807657937,18.08265373576619,0.5166666666666666,0.4180075806355217,0.5819924193644783,0.5107681679853333,39.51778605630622,0.1220347858606791,80.11446076595588,48.333333333333336,0.8495730582698587,0.0
19,0.35,1,99.07782139329883,378.5021485410893,18.521951870941876,0.5150980392156863,0.41583854591462693,0.5841614540853729,0.5055391796944068,39.82403444921618,0.12085610575921349,80.55586952235696,48.490196078431374,0.8497741766890904,0.0
19,0.35,2,96.88909886841996,365.17990169726374,17.87372956192391,0.5225490196078431,0.4181542113805427,0.5818457886194573,0.5118793910003755,38.90082202281368,0.12485325061281638,79.01536930649607,47.745098039215684,0.8486941614330294,0.0
19,0.55,0,107.70386914599261,706.3183837748336,34.61767059713972,0.5880392156862744,0.3214024170600622,0.6785975829399378,0.2901792164970249,37.69633670984567,0.15029815942514757,73.08619854885286,41.19607843137255,0.8402997028045465,0.0
19,0.55,1,111.05974984283658,728.5083536825921,36.158880741407714,0.5747058823529412,0.3223611203261917,0.6776388796738084,0.2916478817646658,38.51128297760391,0.1437414145229241,74.90086910142888,42.529411764705884,0.8419737681950806,0.0
19,0.55,2,112.42244247596459,729.679005587726,36.650603813668255,0.5670588235294118,0.32440821546081977,0.6755917845391802,0.29550616067394353,38.802947920483284,0.14080563779856128,75.77183866229635,43.294117647058826,0.8430272286154429,0.0
20,0.35,0,92.74161910516077,465.64159340279093,18.4547535809894,0.6013725490196079,0.36042757180683466,0.6395724281931653,0.3772066688445634,39.694336599277825,0.15101986468245246,74.28686552417138,39.86274509803921,0.838704970727888,0.0
