point,sigma,delta,pi0,c0,beta,viable,n_rho,quad_coef,quad_coef_se,convex,curvature_resolved,rho_star,rho_star_committed,rho_star_in_support,rho_star_resolved,rho_anchored_max,anchored_left_of_turn
1035,0.4690127298235893,0.0659632299095392,0.398949843365699,1.3631538096815348,0.7354794032871723,1.0,4,101.47113054055464,47.941003539103924,True,True,0.3301039847348282,0.3301039847348282,False,False,0.36322167826597684,
1036,0.4690127298235893,0.0659632299095392,0.398949843365699,1.3631538096815348,0.0284664491191506,1.0,4,540.7204123167854,141.22039719401613,True,True,0.3630103050133446,0.3630103050133446,True,True,0.36322167826597684,0.0
1037,0.4690127298235893,0.0659632299095392,0.398949843365699,1.3631538096815348,0.7354794032871723,1.0,4,127.73853986410877,64.11927214740932,True,False,0.33923815542913144,0.3392381554291314,False,False,0.36322167826597684,
1038,0.4690127298235893,0.0659632299095392,0.398949843365699,1.682035330682993,0.7354794032871723,1.0,4,216.70561802290558,46.068430660700095,True,True,0.4216729803498112,0.4216729803498112,True,True,0.36322167826597684,1.0
1039,0.4366942537948489,0.0832868313789367,0.3138527143746614,1.682035330682993,0.0284664491191506,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1040,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,0.0,4,-2704.9439185028764,1250.9193672921094,False,False,0.5677847774439978,0.5677847774439978,True,False,0.36322167826597684,
1041,0.4811942286789417,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,0.0,4,-2677.483125728194,1256.178979527291,False,False,0.5681323938895523,0.5681323938895523,True,False,0.36322167826597684,
1042,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,0.0,4,-2633.25044257889,1214.6487118101647,False,False,0.5687760173631937,0.5687760173631937,True,False,0.36322167826597684,
1043,0.4640946578234434,0.0564939306490123,0.304315728507936,1.3049928825348616,0.6043831519782543,0.0,4,-2645.2713616745677,1523.241328006588,False,False,0.6035376154477539,0.6035376154477539,True,False,0.36322167826597684,
1044,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,0.0,4,-2682.14761271466,1302.0708310501127,False,False,0.5685436185420402,0.5685436185420402,True,False,0.36322167826597684,
1045,0.4640946578234434,0.0443793357163667,0.3387646991759538,1.3049928825348616,0.6043831519782543,1.0,4,126.87972054226623,50.27736602684401,True,True,0.3645848769382994,0.3645848769379649,True,True,0.36322167826597684,1.0
1046,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,0.0,4,-2690.2679117800835,1285.7263320601137,False,False,0.5685547702826103,0.5685547702826103,True,False,0.36322167826597684,
1047,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,1.0,4,213.93661525983666,51.835713572206224,True,True,0.45457668181895944,0.4545766818189594,True,True,0.36322167826597684,1.0
1048,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,0.0,4,-4424.164899402014,312.3796622242656,False,False,0.5592297984445505,0.5592297984445505,True,False,0.36322167826597684,
1049,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.7558941589668393,0.0,4,-2721.028265627766,1266.2344079912452,False,False,0.5652836031287432,0.5652836031287415,True,False,0.36322167826597684,
1050,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.3049928825348616,0.6043831519782543,1.0,4,251.11177052830985,69.22608016485147,True,True,0.43852576434480744,0.4385257643448074,True,True,0.36322167826597684,1.0
1051,0.4640946578234434,0.0564939306490123,0.3387646991759538,1.7828649263828993,0.6043831519782543,0.0,4,-3062.2504951014203,1425.257036158848,False,False,0.5674110457121405,0.5674110457121405,True,False,0.36322167826597684,
1052,0.4811942286789417,0.0443793357163667,0.304315728507936,1.7828649263828993,0.7558941589668393,1.0,4,79.90188329549188,850.355934972648,True,False,-0.8993612151831456,-0.8993612151831456,False,False,0.36322167826597684,
1053,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,262.26148926738847,2631.5325096744423,True,False,-0.497468491171961,-0.497468491171961,False,False,0.36322167826597684,
1054,0.5527842748910189,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,240.99434723196987,2642.800663835033,True,False,-0.58084988352504,-0.58084988352504,False,False,0.36322167826597684,
1055,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,255.19137895927153,2660.2515743567938,True,False,-0.5323987952527646,-0.5323987952527646,False,False,0.36322167826597684,
1056,0.529561548307538,0.0805418784543871,0.3907262071967125,2.028020463883877,0.3064541351050138,0.0,4,-2491.202233842312,1265.7329807548722,False,False,0.5784619753405434,0.5784619753405434,True,False,0.36322167826597684,
1057,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,-77.45867259463921,3786.8470584745387,False,False,4.772730468779339,4.772730468779339,False,False,0.36322167826597684,
1058,0.529561548307538,0.0636384526826441,0.365258754324168,2.028020463883877,0.3064541351050138,1.0,4,380.3657295271313,63.099446012589304,True,True,0.4286723201220811,0.4286723201220811,True,True,0.36322167826597684,1.0
1059,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,249.9166085914106,2648.094905093842,True,False,-0.5477273642652198,-0.5477273642652198,False,False,0.36322167826597684,
1060,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,290.0124194640426,2864.6450129990226,True,False,-0.48348505795848673,-0.4834850579584867,False,False,0.36322167826597684,
1061,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,-2281.818306003932,1191.3228087466644,False,False,0.572937452649826,0.572937452649826,True,False,0.36322167826597684,
1062,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.2170350393280387,0.0,4,317.10327828494167,2626.904276870668,True,False,-0.3409493292201422,-0.3409493292201422,False,False,0.36322167826597684,
1063,0.529561548307538,0.0805418784543871,0.365258754324168,2.028020463883877,0.3064541351050138,0.0,4,231.72527024750093,2600.1432571832793,True,False,-0.6036189955613248,-0.6036189955613248,False,False,0.36322167826597684,
1064,0.529561548307538,0.0805418784543871,0.365258754324168,1.3252355512231588,0.3064541351050138,0.0,4,-2346.5184725004474,1195.7310201686275,False,False,0.5719757672784413,0.5719757672784413,True,False,0.36322167826597684,
1065,0.5527842748910189,0.0636384526826441,0.3907262071967125,1.3252355512231588,0.2170350393280387,1.0,4,253.58740223328482,3.617164073348589,True,True,0.3765896843855111,0.3765896843855142,True,True,0.36322167826597684,1.0
1066,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1067,0.5234367202967405,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1068,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1069,0.5794676469638944,0.0728752450458705,0.3357497848570346,1.911751363426447,0.2389948349446058,0.0,4,3312.4917852370354,1481.3913613399427,True,True,0.4399999999999967,0.4399999999999967,True,True,0.36322167826597684,1.0
1070,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1071,0.5794676469638944,0.046904399190098,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,-1649.1206279351031,2162.8280683389903,False,False,0.6475064648210366,0.6475064648210366,True,False,0.36322167826597684,
1072,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1073,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1074,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1075,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.5362973539158702,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1076,0.5794676469638944,0.0728752450458705,0.3028152274899184,1.911751363426447,0.2389948349446058,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1077,0.5794676469638944,0.0728752450458705,0.3028152274899184,0.5532425474375486,0.2389948349446058,0.0,4,2991.7116594336994,1337.9341279145128,True,True,0.4399999999999973,0.4399999999999978,True,True,0.36322167826597684,1.0
1078,0.5234367202967405,0.046904399190098,0.3357497848570346,0.5532425474375486,0.5362973539158702,1.0,4,160.69300411568543,28.251160935334962,True,True,0.3329361734361711,0.3329361734361341,False,False,0.36322167826597684,
1079,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,4.897718234684913,1.456947161947516,True,True,-1.1012705365080862,-1.1012705365080862,False,False,0.36322167826597684,
1080,0.4449291095137596,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,16.164815506112184,2.9612724250543754,True,True,0.014627261723783027,0.014627261723783,False,False,0.36322167826597684,
1081,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,10.375783358733555,6.925654629487355,True,False,-0.29028764827508907,-0.290287648275089,False,False,0.36322167826597684,
1082,0.4143914053216577,0.0338089693710207,0.3721846727654338,0.6262333113700151,0.9136637710034848,1.0,4,9.172376431725272,22.959713006295505,True,False,-0.3212235720105687,-0.3212235720105687,False,False,0.36322167826597684,
1083,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,22.89475906502114,24.541241838339978,True,False,0.2032701067882726,0.2032701067882726,False,False,0.36322167826597684,
1084,0.4143914053216577,0.0888245923072099,0.3761838179081678,0.6262333113700151,0.9136637710034848,0.0,4,111.44147186068962,2135.2349388940015,True,False,-1.3137356108388791,-1.3137356108388791,False,False,0.36322167826597684,
1085,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,3.3260725188057605,7.042783190420537,True,False,-2.0653173711042916,-2.065317371104292,False,False,0.36322167826597684,
1086,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,33.482667597848604,16.613268834741444,True,True,0.3281948824618377,0.3281948824618377,False,False,0.36322167826597684,
1087,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,18.951491986557947,26.037623107984103,True,False,0.09597360684647076,0.0959736068464707,False,False,0.36322167826597684,
1088,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.4971783543005585,1.0,4,9.62642533295076,8.340608764393306,True,False,-1.2302204514980868,-1.2302204514980868,False,False,0.36322167826597684,
1089,0.4143914053216577,0.0338089693710207,0.3761838179081678,0.6262333113700151,0.9136637710034848,1.0,4,12.438962170354749,8.995399253090302,True,False,-0.1629652000271452,-0.1629652000271452,False,False,0.36322167826597684,
1090,0.4143914053216577,0.0338089693710207,0.3761838179081678,2.0880467500537634,0.9136637710034848,1.0,4,58.27557142323956,0.9421723821662185,True,True,0.33225229366183023,0.3322522936618302,False,False,0.36322167826597684,
1091,0.4449291095137596,0.0888245923072099,0.3721846727654338,2.0880467500537634,0.4971783543005585,0.0,4,4835.745790257963,2162.61126178507,True,True,0.44000000000000156,0.4400000000000015,True,True,0.36322167826597684,1.0
1092,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,607.9503648162342,37.387225145639746,True,True,0.3221052135031824,0.3221052135032164,False,False,0.36322167826597684,
1093,0.4031542705371976,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,413.4912659248368,106.11701000612013,True,True,0.24188690491387177,0.2418869049138717,False,False,0.36322167826597684,
1094,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,643.2746444874734,89.93504199627134,True,True,0.3347678762282063,0.3347678762281914,False,False,0.36322167826597684,
1095,0.435712786950171,0.0387286551855504,0.3843328125774861,1.5941259041428566,0.0634014392271637,1.0,4,112.81158649333895,88.4329233462218,True,False,-0.3158775760781544,-0.3158775760781544,False,False,0.36322167826597684,
1096,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,406.65296743533764,32.15370528438843,True,True,0.26601028021435813,0.2660102802143581,False,False,0.36322167826597684,
1097,0.435712786950171,0.0752268918044865,0.3563110457733273,1.5941259041428566,0.0634014392271637,0.0,4,1469.9337817579992,1556.4397683353939,True,False,0.3052935535444353,0.3052935535444353,False,False,0.36322167826597684,
1098,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,596.0936580227907,21.41567168235528,True,True,0.3189621742320597,0.3189621742320597,False,False,0.36322167826597684,
1099,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,412.1142738213951,41.01982964723495,True,True,0.3476921957287008,0.3476921957287008,False,False,0.36322167826597684,
1100,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,274.28133750977776,108.83673295953338,True,True,0.2038846356861455,0.2038846356862516,False,False,0.36322167826597684,
1101,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.8916489304974675,1.0,4,-14.073456663607379,9.25225278470224,False,False,2.0198484192871384,2.019848419273179,False,False,0.36322167826597684,
1102,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5941259041428566,0.0634014392271637,1.0,4,443.25058292023755,96.7656734874663,True,True,0.27866294706003153,0.2786629470600315,False,False,0.36322167826597684,
1103,0.435712786950171,0.0387286551855504,0.3563110457733273,1.5921719670295715,0.0634014392271637,1.0,4,505.9398395147553,74.04611526828495,True,True,0.29873104458675404,0.2987310445867026,False,False,0.36322167826597684,
1104,0.4031542705371976,0.0752268918044865,0.3843328125774861,1.5921719670295715,0.8916489304974675,0.0,4,-1870.927095456331,879.8689045510109,False,False,0.570057965064195,0.570057965064195,True,False,0.36322167826597684,
1105,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-2273.384326874924,1063.9791660783467,False,False,0.5641572554421616,0.5641572554421616,True,False,0.36322167826597684,
1106,0.5253554238006473,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-2266.9496711321826,1075.3481300094675,False,False,0.564672735687008,0.564672735687008,True,False,0.36322167826597684,
1107,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-2274.082872053801,1045.3187467837588,False,False,0.5621990318963398,0.5621990318963398,True,False,0.36322167826597684,
1108,0.5706373007968069,0.0608362147584557,0.3205723939463496,0.8169093560427427,0.7692879540845752,0.0,4,-2350.9724657797447,1126.605545033866,False,False,0.5636709734026434,0.5636709734026434,True,False,0.36322167826597684,
1109,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-2273.384326874924,1063.9791660783467,False,False,0.5641572554421616,0.5641572554421616,True,False,0.36322167826597684,
1110,0.5706373007968069,0.0567589585483074,0.3328539771027863,0.8169093560427427,0.7692879540845752,1.0,4,99.23135378544438,32.54544478006337,True,True,0.5043235082246923,0.5043235082246923,True,True,0.36322167826597684,1.0
1111,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-2290.4961648487815,1080.947466985656,False,False,0.5634480020313274,0.5634480020313284,True,False,0.36322167826597684,
1112,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-3008.7572390948117,1388.7625485667504,False,False,0.5634330630068469,0.5634330630068457,True,False,0.36322167826597684,
1113,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-2350.8781841719015,1084.3949927668293,False,False,0.563900080528894,0.5639000805289077,True,False,0.36322167826597684,
1114,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.0715145235881209,0.0,4,-2005.7179549706814,1050.1612320166,False,False,0.5889580053567461,0.5889580053567461,True,False,0.36322167826597684,
1115,0.5706373007968069,0.0608362147584557,0.3328539771027863,0.8169093560427427,0.7692879540845752,0.0,4,-2305.2808453871558,1068.850616351326,False,False,0.5625851313949117,0.5625851313949117,True,False,0.36322167826597684,
1116,0.5706373007968069,0.0608362147584557,0.3328539771027863,1.0496199056506157,0.7692879540845752,0.0,4,-2439.169496829986,1133.4370459972527,False,False,0.565250143426017,0.5652501434260179,True,False,0.36322167826597684,
1117,0.5253554238006473,0.0567589585483074,0.3205723939463496,1.0496199056506157,0.0715145235881209,0.0,4,-2918.253578119193,1485.8596696541674,False,False,0.5894327741726041,0.5894327741726041,True,False,0.36322167826597684,
1118,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-2952.577006414102,1445.3408546972794,False,False,0.5648564530515644,0.5648564530515644,True,False,0.36322167826597684,
1119,0.5985216191038489,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-3052.851567157723,1431.8114030439633,False,False,0.5614849296194394,0.5614849296194394,True,False,0.36322167826597684,
1120,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-2974.3151531776725,1414.1632866320901,False,False,0.5636394079947232,0.5636394079947232,True,False,0.36322167826597684,
1121,0.5203464660793543,0.0831695665977895,0.3529006695374846,1.2476220298558474,0.7174841715022922,0.0,4,2280.611395717746,58.974592136358034,True,True,0.39768709044935086,0.3976870904493508,True,True,0.36322167826597684,1.0
1122,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-3146.006991712275,1510.5606910272606,False,False,0.5631097635596501,0.5631097635596501,True,False,0.36322167826597684,
1123,0.5203464660793543,0.0725517605245113,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-2679.311551078101,1264.6882459963194,False,False,0.5668783499528848,0.5668783499528842,True,False,0.36322167826597684,
1124,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-2947.0153849920894,1404.0985372487903,False,False,0.5650421034701749,0.5650421034701757,True,False,0.36322167826597684,
1125,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-2349.26150611768,1084.2643818281704,False,False,0.565149831193415,0.565149831193415,True,False,0.36322167826597684,
1126,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,1157.8214609117576,3146.2205469960695,True,False,0.15695171482654657,0.1569517148265465,False,False,0.36322167826597684,
1127,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.6740048928186297,0.0,4,-2985.361814096354,1429.6584496886635,False,False,0.5641026095231824,0.5641026095231702,True,False,0.36322167826597684,
1128,0.5203464660793543,0.0831695665977895,0.3953615684993565,1.2476220298558474,0.7174841715022922,0.0,4,-2853.9993365809996,1420.7870119622314,False,False,0.5688627035558304,0.5688627035558272,True,False,0.36322167826597684,
1129,0.5203464660793543,0.0831695665977895,0.3953615684993565,0.8215339928865433,0.7174841715022922,0.0,4,-2736.4736866747194,1330.4564571463425,False,False,0.5640118751644897,0.5640118751644897,True,False,0.36322167826597684,
1130,0.5985216191038489,0.0725517605245113,0.3529006695374846,0.8215339928865433,0.6740048928186297,0.0,4,-1599.9901926412049,2173.24386042009,False,False,0.6783701367066947,0.6783701367066256,False,False,0.36322167826597684,
1131,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,806.7576706797527,214.21943342182618,True,True,0.47582004674745987,0.4758200467474598,True,True,0.36322167826597684,1.0
1132,0.4706251153722405,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,847.8102073674747,174.04812166555593,True,True,0.47873355094334313,0.4787335509433431,True,True,0.36322167826597684,1.0
1133,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,442.92719104562997,96.23439376697044,True,True,0.40602001453621694,0.4060200145362169,True,True,0.36322167826597684,1.0
1134,0.4858126010745763,0.0460437086597085,0.3391158297657967,2.462348122149706,0.3882765406742692,1.0,4,227.59885354450458,140.22767401179286,True,False,0.3364514117681543,0.3364514117681543,False,False,0.36322167826597684,
1135,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,451.27942325178174,35.042021948921125,True,True,0.4154894899368977,0.4154894899368441,True,True,0.36322167826597684,1.0
1136,0.4858126010745763,0.0317156054265797,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,233.68405746577454,72.05768834566311,True,True,0.29692305386494255,0.2969230538648685,False,False,0.36322167826597684,
1137,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,805.5384957126221,213.49598238798183,True,True,0.4762034510689338,0.4762034510688598,True,True,0.36322167826597684,1.0
1138,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,0.0,4,-3778.1438818779434,1178.8998482508389,False,False,0.5850285266359867,0.5850285266359867,True,False,0.36322167826597684,
1139,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,255.74656674383866,2.102205365424578,True,True,0.36219391273197504,0.3621939127321521,True,True,0.36322167826597684,0.0
1140,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3536115596070885,1.0,4,721.1782392787734,198.7738597215861,True,True,0.46449031618247744,0.4644903161824774,True,True,0.36322167826597684,1.0
1141,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.462348122149706,0.3882765406742692,1.0,4,676.5672191280107,151.22656303634767,True,True,0.4737938159111619,0.4737938159111619,True,True,0.36322167826597684,1.0
1142,0.4858126010745763,0.0460437086597085,0.3187790343537927,2.287040449678898,0.3882765406742692,1.0,4,246.6590839573724,22.43852792850702,True,True,0.3529876842945219,0.3529876842944795,True,True,0.36322167826597684,0.0
1143,0.4706251153722405,0.0317156054265797,0.3391158297657967,2.287040449678898,0.3536115596070885,1.0,4,113.52998066737263,73.33924091647889,True,False,0.03464368425263835,0.0346436842526738,False,False,0.36322167826597684,
1144,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,916.346596956033,3062.227057265124,True,False,0.1011022735139622,0.1011022735139622,False,False,0.36322167826597684,
1145,0.4978162508457899,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,943.9137854775779,3006.3656971334904,True,False,0.11512491215017231,0.1151249121501723,False,False,0.36322167826597684,
1146,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,550.097166883857,4628.153340634889,True,False,-0.35251181812674565,-0.3525118181267456,False,False,0.36322167826597684,
1147,0.4977125559002161,0.0757426063343882,0.3601699383929372,2.311746275052428,0.0524217169731855,0.0,4,3623.674060561973,1620.5563055438904,True,True,0.44000000000000045,0.4400000000000004,True,True,0.36322167826597684,1.0
1148,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,976.3251895749139,2955.5725930585177,True,False,0.12923524657222438,0.1292352465722243,False,False,0.36322167826597684,
1149,0.4977125559002161,0.0801411847025156,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,3696.929399515171,1653.3170890667004,True,True,0.4399999999999962,0.4399999999999962,True,True,0.36322167826597684,1.0
1150,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,995.4268264134759,2941.1795307833663,True,False,0.13572432687763,0.13572432687763,False,False,0.36322167826597684,
1151,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,551.0945903352615,3667.21414893669,True,False,-0.19518930280792976,-0.1951893028079297,False,False,0.36322167826597684,
1152,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,234.74750414732821,4092.090495484195,True,False,-1.159154812098027,-1.159154812098027,False,False,0.36322167826597684,
1153,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.5825175400823355,0.0,4,1090.976554810515,2866.140248365127,True,False,0.16502210244084292,0.1650221024408429,False,False,0.36322167826597684,
1154,0.4977125559002161,0.0757426063343882,0.3899308211170137,2.311746275052428,0.0524217169731855,0.0,4,910.8986706465361,3065.630958645901,True,False,0.09898038329138723,0.0989803832913872,False,False,0.36322167826597684,
1155,0.4977125559002161,0.0757426063343882,0.3899308211170137,1.1710667200386524,0.0524217169731855,0.0,4,-2852.5731670491623,1606.081405810918,False,False,0.59876800490901,0.59876800490901,True,False,0.36322167826597684,
1156,0.4978162508457899,0.0801411847025156,0.3601699383929372,1.1710667200386524,0.5825175400823355,0.0,4,-2362.8309703432083,1167.8958327241692,False,False,0.566453352188788,0.566453352188788,True,False,0.36322167826597684,
1157,0.5084419336169959,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.8501071892678738,1.0,4,162.00705551603562,42.61446177690229,True,True,0.465466689560221,0.4654666895602086,True,True,0.36322167826597684,1.0
1158,0.5697557166218757,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.8501071892678738,1.0,4,129.75081841434383,51.69566412847123,True,True,0.48511730914497825,0.4851173091449782,True,True,0.36322167826597684,1.0
1159,0.5084419336169959,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.8501071892678738,1.0,4,123.37079831900677,3.1154905084164524,True,True,0.46331675455062954,0.4633167545506295,True,True,0.36322167826597684,1.0
1160,0.5084419336169959,0.0537929738871753,0.3473738688975573,1.0272026360034945,0.8501071892678738,1.0,4,73.37695376198006,37.71882163648868,True,False,0.35462916931738747,0.3546291693173874,True,False,0.36322167826597684,
1161,0.5084419336169959,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.8501071892678738,1.0,4,160.24680969661068,37.11024809514953,True,True,0.4635036759380206,0.4635036759380073,True,True,0.36322167826597684,1.0
1162,0.5084419336169959,0.0541879601217806,0.3132968865334987,1.0272026360034945,0.8501071892678738,1.0,4,168.29541616696292,38.03192621726749,True,True,0.467920074591175,0.467920074591175,True,True,0.36322167826597684,1.0
1163,0.5084419336169959,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.8501071892678738,1.0,4,170.20964134237545,34.292598430656184,True,True,0.4566125279289471,0.4566125279289471,True,True,0.36322167826597684,1.0
1164,0.5084419336169959,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.8501071892678738,0.0,4,-3228.395868941361,1534.514427362109,False,False,0.5635525680455689,0.5635525680455689,True,False,0.36322167826597684,
1165,0.5084419336169959,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.8501071892678738,1.0,4,175.7491826848008,52.908276296662564,True,True,0.48975945150656136,0.4897594515065613,True,True,0.36322167826597684,1.0
1166,0.5084419336169959,0.0537929738871753,0.3132968865334987,1.0272026360034945,0.3869935683906078,1.0,4,238.63080079466013,83.35704536801852,True,True,0.4205629821636531,0.4205629821636531,True,True,0.36322167826597684,1.0
