sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Expected_Demand,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,c0,eta,lambda_e
1.5,0.55,49.7308074193286,65.84981521649289,3.347500772847364,46.38330664648124,42.14019607843137,0.5785980392156863,0.6940979288891298,0.8104788372593434,0.30590207111087014,0.6154541197283044,0.8637092862865687,0.5026772690514694,0.28966761500995647,97.98923691211641,75.40578619341561,0.4676300677830528,0.0,0.8484019607843137,0.2974509803921569,0.7023529411764706,0.0,0.000196078431372549,0.8062332621348427,0.0,123.78653563521672,26.878274412360444,98.58321375244843,20,0.0,False,False,1.4418615554634817,profitmax,2.0,0.15,0.25
1.5,0.6,55.670015683922905,108.66861649547313,5.34972458139369,50.320291102529225,40.15882352941177,0.5984117647058824,0.5781958430082164,0.8102449149213179,0.4218041569917837,0.6761991552625006,0.9183620095566518,0.5071887325351826,0.47288132646717773,111.00025295311409,106.35615626915994,0.2056619755120833,0.0,0.9259215686274509,0.5123529411764707,0.48549019607843136,0.0,0.0021568627450980395,0.8100242944884408,0.0,107.79882149905686,29.990882334934813,88.64269537043086,20,0.0,False,False,1.05356199948825,demand,2.0,0.15,0.25
1.5,0.65,115.56618980556323,560.3334648364187,27.841179940972353,87.72500986459087,51.23235294117647,0.4876764705882353,0.3631488442371785,0.8028691421862684,0.6368511557628215,0.7073925270932353,0.911178950534062,0.34935731628600963,0.34935731628600963,177.6095447421256,177.6095447421256,0.13568943299629438,0.0,0.9,1.0,0.0,0.0,0.0,0.819298381978712,0.0,122.54495300557069,111.26959092181686,119.02533268077376,20,0.0,False,False,0.06711081997256908,demand,2.0,0.15,0.25
0.05,0.35,73.4250626835094,237.09037528845556,11.854518764422775,61.57054391908662,40.95,0.5905,0.38485052397622993,0.45799441316913586,0.4651494760237701,0.590986746435811,0.9047949540070948,0.21053625780701085,0.18417672244537203,79.07466033522817,76.51934152139856,0.8158232775546279,0.0,0.901,0.09,0.10499999999999998,0.805,0.0,0.8003607010153957,0.0,97.45411005048888,0.0,89.86068819382938,20,0.15,False,True,1.2238421720000965,capital,2.0,0.15,0.5
0.05,0.4,101.1889302170465,362.7607676815295,18.14035822924134,83.04857198780516,55.68529411764706,0.44314705882352945,0.4602201557046655,0.47746739304306873,0.5397798442953344,0.6433104035296566,0.9041330518088708,0.16018605681244816,0.13225162476675661,120.74506588099749,116.87248526873414,0.8677764856419588,0.0,0.9015000000000001,0.4883333333333333,0.06470588235294118,0.4469607843137255,0.0,0.8362339018757762,0.0,119.94309070679083,87.15645950452208,138.23537798471827,20,0.0,False,False,0.5047876123468625,demand,2.0,0.15,0.5
0.05,0.45,148.33495197375845,575.5239014200695,28.776195071003514,119.55875690275494,81.5,0.185,0.5212503442423968,0.5382983678814927,0.47874965575760325,0.4399376195972774,0.9066309021038353,0.1714619187105898,0.1714619187105898,179.01491426292756,179.01491426292756,0.8047465534741465,0.0,0.9,1.0,0.0,0.0,0.0,0.948707966836686,0.0,156.60546882649516,143.79729822504436,158.28934539485633,20,0.0,False,False,0.097698128303407,demand,2.0,0.15,0.5
0.05,0.5,171.4311879802454,566.9589389326557,28.347946946632828,143.08324103361258,95.0,0.05000000000000003,0.6388432805995389,0.6477730910854644,0.3611567194004611,0.25103045448020067,0.896095424442737,0.038463906596503464,0.037588852905200455,178.28953109950515,178.13000349518006,0.9578271197997136,0.0,0.9,0.059999999999999984,0.325,0.615,0.0,1.15281556511581,0.0,192.23567571115044,170.77237157591142,171.65614338689923,20,0.0,False,False,0.005155256878285471,capital,2.0,0.15,0.5
0.05,0.55,173.10937622862772,572.707033187767,28.653256647831846,144.45611958079587,95.9450980392157,0.04054901960784317,0.6604080981478538,0.6684251229838363,0.3395919018521462,0.2209821385092124,0.8890109676218474,0.03192812766256435,0.031064317199697333,178.8199596081356,178.6658535030096,0.9606835611489831,0.0,0.9,0.007254901960784313,0.12823529411764706,0.8645098039215686,0.0,1.1915510370269273,0.0,201.39134402449469,171.8372723213363,173.4479885657623,20,0.0,False,False,0.009304615841828939,capital,2.0,0.15,0.5
0.05,0.6,174.09362937831634,579.5792308921616,29.005173703633254,145.08845567468308,96.44313725490196,0.035568627450980425,0.6765630021600388,0.6842600443066382,0.3234369978399611,0.19882911392294983,0.882116302003471,0.029235189825226708,0.028055041922988643,179.3382306147973,179.12189068085894,0.9574629778577955,0.0,0.9,0.009705882352941175,0.0942156862745098,0.8952941176470588,0.000784313725490196,1.2213313920412248,0.0,209.34022336812714,172.94638959216505,174.5400401963567,20,0.0,False,False,0.009153985759746264,capital,2.0,0.15,0.5
0.05,0.65,174.9322401237981,590.454830397713,29.51936141969321,145.4128787041049,96.68627450980392,0.0331372549019608,0.6888391970682882,0.697601543305794,0.3111608029317118,0.18625674145974233,0.8773148021396558,0.028536280284012568,0.026761882194160404,180.06982989966798,179.73248838297633,0.9466081043098843,0.0,0.9,0.005392156862745097,0.06127450980392156,0.9324509803921568,0.0008823529411764706,1.246480282310665,0.0,215.5471464827358,169.2466102668154,175.80040412294557,20,0.0,False,False,0.03746475693383967,capital,2.0,0.15,0.5
0.3,0.35,137.0479205423805,423.65065279929496,21.164146907950304,115.88377363443021,78.37058823529412,0.21629411764705883,0.5324384759170581,0.5619594692767227,0.46756152408294194,0.4707465160471921,0.9076950785330619,0.1322901652393242,0.08372147644231351,157.9571493485633,149.8891602548601,0.9160530777123382,0.0,0.901,0.6132352941176471,0.3650980392156863,0.02166666666666666,0.0,0.9311021005176364,0.0,145.33546457697918,125.08245227106497,146.85958905364342,20,0.0,False,False,0.15890162139194314,demand,2.0,0.15,0.5
0.3,0.4,130.2559939742079,476.89609939173863,23.846626771148905,106.40936720305903,69.42254901960784,0.30577450980392157,0.4752483994434459,0.5452096436529847,0.5247516005565541,0.5530459704975201,0.9086743937093751,0.22029217667195203,0.21758559446913311,166.94069597448424,166.46183957471268,0.761303205165962,0.0,0.9,0.9131372549019607,0.08686274509803922,0.0,0.0,0.8922736244069454,0.0,137.4864298705966,119.25588725351717,161.10410425918568,20,0.0,False,False,0.3212767084941588,demand,2.0,0.15,0.5
0.3,0.45,150.00172348302831,522.0549903782203,26.06363222353872,123.9380912594896,82.21666666666667,0.17783333333333334,0.55550311907059,0.5955176271156744,0.44449688092941,0.40382487730960454,0.9021738514855541,0.13315184359777812,0.11941206572022026,173.14843897109623,170.74531870056248,0.8520261718008253,0.0,0.9,0.4034313725490196,0.5965686274509804,0.0,0.0,1.013685243008468,0.0,163.4149765390833,122.72091684319487,166.34870862478306,20,0.0,False,False,0.29084860339304286,profitmax,2.0,0.15,0.5
0.3,0.5,166.89996260331887,550.9084721613041,27.60913423539366,139.2908283679252,92.77745098039216,0.07222549019607846,0.6377002750545,0.6515029889671962,0.36229972494550006,0.27147034980770074,0.8966745640874695,0.05473361428015163,0.035052896358236586,176.51174495544805,172.88753300710673,0.9477652322163792,0.0,0.9,0.22617647058823528,0.7683333333333333,0.0,0.005490196078431373,1.1520097968494871,0.0,186.8254271472139,154.3116824950255,172.55964720466835,20,0.0,False,False,0.10933474414858842,profitmax,2.0,0.15,0.5
0.3,0.55,162.65805449002096,561.6775928926709,28.046995987317835,134.61105850270312,89.96862745098039,0.10031372549019608,0.6399791217585037,0.6569957451494121,0.3600208782414963,0.2899728766048996,0.8961167887744776,0.0847564889375567,0.03829556276436265,177.6789463847459,168.9772446082132,0.9197954586151151,0.0,0.9,0.3449019607843137,0.6343137254901962,0.0,0.020784313725490198,1.1698049006128521,0.0,185.61175547398872,152.30284724465267,175.73473606490802,20,0.0,False,False,0.14405612371130933,profitmax,2.0,0.15,0.5
0.3,0.6,157.44604870654908,562.630956158948,28.109728011639838,129.33632069490926,87.22647058823529,0.12773529411764706,0.6444170340338066,0.6614218017920327,0.3555829659661934,0.31675401405002773,0.8951031899788446,0.11425669650225716,0.04074068514328481,177.73872829051817,163.98162531659653,0.9019004567762346,0.0,0.9,0.38607843137254905,0.5836274509803921,0.0,0.030294117647058822,1.1848682726073867,0.0,182.9507449407437,148.27780833926133,179.93137918127735,20,0.0,False,False,0.20104392013681174,profitmax,2.0,0.15,0.5
0.3,0.65,173.10460702436143,652.9401845744815,32.64741378324424,140.45719324111718,92.65196078431373,0.07348039215686275,0.6507758280307248,0.6780209744486418,0.34922417196927513,0.25083835397588045,0.8996387880029616,0.06899766827919616,0.037236633474898286,185.94371795585099,179.69196969281808,0.8730621919777682,0.0,0.9017156862745098,0.41392156862745094,0.47490196078431374,0.03519607843137255,0.07598039215686274,1.2245735382062348,0.0,201.34266092753893,170.26087657570304,178.92582471264805,20,0.0,False,False,0.050056138227017696,profitmax,2.0,0.15,0.5
0.4,0.35,137.56892267214704,392.77299147634454,19.662766337946028,117.90615633420103,82.04019607843136,0.1795980392156863,0.568072195586176,0.5838414413398488,0.43192780441382395,0.4249683405180641,0.9042759335622284,0.10727623500580312,0.04006125113709373,154.08053210375994,143.31670203790728,0.9599473947369216,0.0,0.900921568627451,0.21333333333333332,0.7866666666666666,0.0,0.0,0.9525810476277143,0.0,149.66269124594788,127.94335657458838,141.98445988653026,20,0.0,False,False,0.1020659538448557,profitmax,2.0,0.15,0.5
0.4,0.4,152.7814875854486,466.9530287731994,23.41145998440918,129.3700276010394,87.79411764705883,0.12205882352941173,0.5901308703184752,0.6106734850588617,0.4098691296815248,0.3568050297742137,0.9029083950573125,0.08006003251612427,0.05384504416772001,166.06541935933691,161.60102193711438,0.9404854679464216,0.0,0.9,0.2718627450980392,0.7281372549019608,0.0,0.0,1.0273296010563069,0.0,165.1542925551009,122.71753412754515,157.9966161726893,20,0.0,False,False,0.23091202083899756,profitmax,2.0,0.15,0.5
0.4,0.45,159.63646188820093,512.0968514775666,25.628538563298758,134.00792332490215,89.79019607843136,0.10209803921568628,0.6082495565197175,0.6299558034874888,0.3917504434802825,0.319557246433339,0.8997063728069687,0.07219980076907037,0.05534394082526197,172.05444674410018,169.06242867561178,0.93023368713335,0.0,0.9,0.21147058823529413,0.7877450980392157,0.0,0.000784313725490196,1.0831324284221158,0.0,175.5128678106612,124.15490074853018,166.12996033928928,20,0.0,False,False,0.2629415554208144,profitmax,2.0,0.15,0.5
0.4,0.5,161.92388140841223,551.881864900792,27.530784272058156,134.39309713635407,89.51764705882354,0.10482352941176472,0.6173872629498703,0.6435419614225754,0.38261273705012966,0.31166589309171744,0.8981984545546112,0.08347682018394181,0.054916222119541724,176.668856264214,171.35493367050447,0.9019002073286428,0.0,0.9,0.4534313725490196,0.5308823529411765,0.0,0.015686274509803925,1.1255330691306766,0.0,180.33972458423503,124.91513995616285,172.03487042224,20,0.0,False,False,0.29099926493998435,profitmax,2.0,0.15,0.5
0.4,0.55,165.5498255389075,590.7155538852896,29.614280523425,135.93554501548252,90.16764705882352,0.09832352941176473,0.628122173392987,0.6564920877418448,0.37187782660701296,0.2944696828211836,0.8977798917291206,0.08385801567137278,0.040601177583187056,180.6956967828941,172.46291225010603,0.8867136372963506,0.0,0.9,0.5508823529411765,0.41235294117647053,0.0,0.03676470588235294,1.1659564423049513,0.0,185.7016170261944,163.2850494714495,168.2813882974981,20,0.0,False,False,0.030180272372889703,demand,2.0,0.15,0.5
0.4,0.6,166.16501545307182,622.2548186652514,31.113071429567377,135.05194402350443,89.14901960784314,0.10850980392156861,0.6329031721019398,0.665040320444806,0.36709682789806014,0.2933273816607886,0.8988719871142521,0.09507991002584683,0.032255891736462906,183.6251051414423,171.6426515293962,0.8697948737690722,0.0,0.9,0.48,0.497843137254902,0.0,0.02215686274509804,1.1952060276719947,0.0,187.69746424233017,157.43098998531403,174.7162618467358,20,0.0,False,False,0.10402473597881652,profitmax,2.0,0.15,0.5
0.4,0.65,177.49078749333205,700.2299057873151,35.08121675979837,142.40957073353366,92.77254901960785,0.07227450980392157,0.6381721709917759,0.6772152268066172,0.36182782900822413,0.24494173330627572,0.9000044177761843,0.06539401852925351,0.035054871914122925,189.91410738782156,183.83095662653184,0.8457997465150319,0.0,0.9002450980392156,0.4328431372549019,0.5049019607843137,0.0,0.062254901960784315,1.2293109798208781,0.0,201.8013371106763,169.66520963716357,182.73093159393477,20,0.0,False,False,0.07361352181313664,profitmax,2.0,0.15,0.5
0.5,0.35,130.3471507044983,351.80103361781227,17.60009530963693,112.74705539486135,80.28235294117647,0.19717647058823526,0.5787600237769218,0.5927956542239633,0.4212399762230782,0.43201780750468527,0.9010436254317542,0.11980985484298268,0.03572838974096563,148.04320945165722,135.21276986488198,0.9641900672785004,0.0,0.9012843137254902,0.10058823529411764,0.8994117647058824,0.0,0.0,0.9395769645109961,0.0,146.8517443482515,111.90259634296875,134.09055446521958,20,0.0,False,False,0.17022204169657484,profitmax,2.0,0.15,0.5
0.5,0.4,150.27432614100093,439.74959514366066,22.01883246307567,128.25549367792527,88.43921568627451,0.11560784313725488,0.6063743812026618,0.6212356537258679,0.3936256187973381,0.3459445714041686,0.9007972623516629,0.07588677393580924,0.03914425895221331,162.56250764895626,156.42411192772937,0.9563185512356457,0.0,0.9,0.26401960784313727,0.7359803921568627,0.0,0.0,1.0328121034349862,0.0,165.37013319612362,139.02169930953679,155.4506866798519,20,0.0,False,False,0.10932664143108498,profitmax,2.0,0.15,0.5
0.5,0.45,144.5470563425229,492.04340239410703,24.612482288731307,119.93457405379158,80.02745098039216,0.19972549019607844,0.5534158818363432,0.6114335413729518,0.44658411816365673,0.4246898983625112,0.9020882019499487,0.14778821421074667,0.12877376780233693,169.64737684473118,166.3007822460062,0.8190423846516544,0.0,0.9,0.5266666666666666,0.47019607843137257,0.0,0.003137254901960784,1.004943145943077,0.0,158.7129816767801,117.42373367864604,164.6619945616254,20,0.0,False,False,0.3268019569422583,demand,2.0,0.15,0.5
0.5,0.5,125.33587442767934,568.011596898102,28.37148138348917,96.96439304419019,61.19901960784314,0.38800980392156864,0.4140407243135108,0.5631685635050792,0.5859592756864893,0.6298776002826281,0.9098122248810563,0.2974659538107239,0.2974659538107239,178.3693406150174,178.3693406150174,0.5350536994059741,0.0,0.9,1.0,0.0,0.0,0.0,0.847945898248644,0.0,132.3767687797287,118.43451491962905,132.89879504759313,20,0.0,False,False,0.11540415059943733,demand,2.0,0.15,0.5
0.5,0.55,136.95401318314754,632.4999473142636,31.63741449587568,105.31659868727183,67.20588235294117,0.32794117647058824,0.44691633357123434,0.5823656614144684,0.5530836664287657,0.5609540686689714,0.9070383292104894,0.25845748985222056,0.2519745748693717,184.65241011068602,183.40314548142197,0.5648928550636814,0.0,0.9,0.939607843137255,0.054313725490196085,0.0,0.00607843137254902,0.912263211279486,0.0,146.25091786389652,122.76034603566374,173.33041772513562,20,0.0,False,False,0.36924855660742784,demand,2.0,0.15,0.5
0.5,0.6,176.02933582553405,683.2094130934416,34.13792604874059,141.89140977679347,91.91470588235293,0.08085294117647059,0.6245760610988411,0.6687217499616014,0.3754239389011589,0.2702628514055935,0.8982883666835038,0.06869751055984577,0.03254973152226209,189.01225491173477,181.85562006811628,0.8443087759163926,0.0,0.9,0.5849019607843137,0.3738235294117647,0.0,0.04127450980392157,1.205806573680556,0.0,195.43625902390053,173.84495062439512,179.0193845208179,20,0.0,False,False,0.029395292961573526,demand,2.0,0.15,0.5
0.5,0.65,183.5246541307096,753.9344664076189,37.6684920565492,145.8561620741604,93.52549019607844,0.06474509803921569,0.6245815332669526,0.6758691943285682,0.37541846673304735,0.24564057722916105,0.9000839529794986,0.05568923758801543,0.02983153273842206,194.35773317755755,189.08056424547624,0.8209826498520914,0.0,0.9,0.45029411764705884,0.4980392156862745,0.0,0.05166666666666667,1.2324970662362564,0.0,203.96139227300623,180.8711729238713,186.822416361616,20,0.0,False,False,0.03242748755437572,profitmax,2.0,0.15,0.5
0.6,0.35,125.80133741462365,323.74743382156913,16.20766461536646,109.59367279925716,79.43921568627451,0.20560784313725491,0.5897653451572217,0.60543969703442,0.4102346548427783,0.43149914635021586,0.8966502401477638,0.12879016328617304,0.04076124073984178,144.3559482399093,131.1643665377779,0.9592702530931557,0.0,0.9,0.10450980392156864,0.8954901960784314,0.0,0.0,0.9340403320900286,0.0,145.16966461914072,110.72528105645941,132.30677579189765,20,0.0,False,False,0.17155218838658803,profitmax,2.0,0.15,0.5
0.6,0.4,131.54374351195503,359.9138547473585,17.962193244254856,113.58155026770017,81.30098039215686,0.18699019607843137,0.6073885340328988,0.6203773148724943,0.3926114659671011,0.404571044773003,0.8963602868066018,0.12761079196867245,0.04102359111338707,150.47944438936807,137.04639044808954,0.9556421010727142,0.0,0.9002549019607843,0.1457843137254902,0.8539215686274509,0.0,0.0002941176470588235,0.9967917116670504,0.0,153.64880090957223,119.40855740908053,152.05234723490852,20,0.0,False,False,0.24815919749814055,profitmax,2.0,0.15,0.5
0.6,0.45,140.13676057585832,444.65283827016793,22.259532027891517,117.8772285479668,81.32254901960785,0.18677450980392157,0.5854796052787704,0.6267209085899134,0.4145203947212296,0.4068079091951452,0.8995607727616018,0.14267751331617956,0.09121805231402494,163.5145716740888,154.70858206690838,0.8609740153492057,0.0,0.9004803921568627,0.4970588235294118,0.4950980392156863,0.0,0.00784313725490196,1.0266565101347704,0.0,158.78724512554453,121.51703850891448,162.06789019318146,20,0.0,False,False,0.28936626990400666,demand,2.0,0.15,0.5
0.6,0.5,125.54126188328488,548.636431810692,27.54370763059531,97.99755425268957,61.63725490196079,0.3836274509803922,0.42200972293276734,0.5853046907049437,0.5779902770672327,0.6206410646102831,0.9093956616709958,0.28813656648177327,0.2878350908039276,176.3361180028084,176.28226056718515,0.5297851416677357,0.0,0.9002647058823529,0.95,0.05,0.0,0.0,0.8596625256786099,0.0,133.3468268834102,118.44967034188598,170.89379656310203,20,0.0,False,False,0.41774413793907145,demand,2.0,0.15,0.5
0.6,0.55,125.51632837013717,612.4915292621998,30.689218732848342,94.82710963728883,59.08725490196078,0.4091274509803922,0.395968284662752,0.5806218522047953,0.604031715337248,0.6469200670057969,0.9103288274989273,0.31364376501792196,0.31364376501792196,182.84674662250336,182.84674662250336,0.4614923134465461,0.0,0.9,1.0,0.0,0.0,0.0,0.8411430535639214,0.0,132.83452222306167,120.54097950164157,131.51310178127451,20,0.0,False,False,0.08741589578112155,demand,2.0,0.15,0.5
0.6,0.6,136.17960768968192,685.494627912502,34.26862547385266,101.91098221582925,63.87156862745098,0.36128431372549025,0.4198162024983995,0.5938011424483706,0.5801837975016004,0.5907470077684456,0.907467751529533,0.28200031195094133,0.2780906336089289,189.3932772751982,188.60206028085418,0.48441845653486537,0.0,0.9,0.9514705882352942,0.04303921568627451,0.0,0.005490196078431373,0.8960817185178735,0.0,145.48292082734085,122.82116783648468,184.99410069508477,20,0.0,False,False,0.4565509764154712,demand,2.0,0.15,0.5
0.6,0.65,188.85611413342968,806.2061219509626,40.28952330170928,148.56659083172042,93.96960784313725,0.06030392156862745,0.613580435736439,0.675154041355623,0.3864195642635611,0.24696931778799827,0.9007352048510062,0.049566157269247915,0.02653545618083532,198.71325080757535,193.92817531066996,0.8019613800899735,0.0,0.9,0.45656862745098037,0.49901960784313726,0.0,0.04441176470588236,1.2391350837397126,0.0,205.84677324266303,185.10922815119832,191.40281419479018,20,0.0,False,False,0.033324767230704246,profitmax,2.0,0.15,0.5
0.7,0.35,100.4215934396341,240.7751105995907,11.985986349810705,88.43560708982338,65.82941176470588,0.3417058823529412,0.5354989774659759,0.6107051360019897,0.3645010225340241,0.4260807308244351,0.8988231380480196,0.25770005624383224,0.1458617240827579,120.23163461575587,105.54441780376742,0.8533171120904912,0.0,0.901,0.07205882352941176,0.8279411764705882,0.1,0.0,0.8888870382616838,0.0,127.16973923353359,0.0,125.73061560952617,20,0.1,False,True,1.2520276894939528,profitmax,2.0,0.15,0.5
0.7,0.4,114.57847227734183,285.33909525223817,14.335256220844437,100.24321605649737,74.93627450980392,0.25063725490196076,0.607341265159851,0.6223863422539196,0.392658734840149,0.45632927198177314,0.8938144361521626,0.17333428517441538,0.04953002350011533,138.56624508527318,120.43045819841575,0.9380991858354448,0.0,0.9017156862745098,0.09578431372549019,0.8936274509803921,0.009999999999999998,0.000588235294117647,0.9500220158586565,0.0,144.01071915663067,110.18174044841264,121.5491486939988,20,0.0,False,False,0.09921068085173007,profitmax,2.0,0.15,0.5
0.7,0.45,110.50472533057265,290.7499477948441,14.472596007037186,96.03212932353549,72.7892156862745,0.2721078431372549,0.6153783545005174,0.6280787431302637,0.3846216454994825,0.4662972261958619,0.889703128319446,0.20865351908513724,0.06438189871754466,139.5987754266442,117.87067110947388,0.9236403268333069,0.0,0.9001372549019608,0.18774509803921569,0.8057843137254903,0.0,0.006470588235294119,0.9873091748083154,0.0,143.03037024997622,107.55732244007932,117.50669730821085,20,0.0,False,False,0.09003574135285324,profitmax,2.0,0.15,0.5
0.7,0.5,115.660464937162,445.76872313587984,22.28220789248698,93.37825704467504,62.799019607843135,0.3720098039215686,0.4822229190836742,0.6115334494249196,0.5177770809163258,0.5904425257642465,0.9020432631723996,0.2824631208501492,0.22415328834652545,161.95171484124825,153.14361367806788,0.6284509436566184,0.0,0.9,0.7237254901960785,0.2727450980392157,0.0,0.0035294117647058825,0.8995979477787776,0.0,132.8943524526748,103.82536759538814,123.77109454957694,20,0.0,False,False,0.17245068974109048,demand,2.0,0.15,0.5
0.7,0.55,120.80400082932564,572.1450277288559,28.581191025521264,92.22280980380438,57.4686274509804,0.4253137254901961,0.40163480225859927,0.6014191290123668,0.5983651977414007,0.6546827681501901,0.9089720734216428,0.32201949010132014,0.3129261807427904,178.35119310729704,176.9571253738649,0.4529453575523674,0.0,0.9,0.9648039215686275,0.0346078431372549,0.0,0.0005882352941176471,0.8446959052962029,0.0,130.04174951136284,104.65517563816277,125.3824676182627,20,0.0,False,False,0.17157786031758882,demand,2.0,0.15,0.5
0.7,0.6,126.16765365404122,640.6557462021484,32.2268504656127,93.94080318842852,58.688235294117646,0.4131176470588236,0.3981610590928649,0.6036038095776936,0.601838940907135,0.6421531115491501,0.9080825095860752,0.31701239694646294,0.30610169606745574,184.8117520228197,183.07557282747877,0.4344526204877936,0.0,0.9,0.9496078431372549,0.04843137254901961,0.0,0.00196078431372549,0.8564368010101269,0.0,135.91316706334717,99.36306217092337,168.03857018183393,20,0.0,False,False,0.5443194513169173,demand,2.0,0.15,0.5
0.7,0.65,148.94087160261816,652.3843740524924,32.596020026122,116.34485157649615,76.6950980392157,0.23304901960784313,0.5554640842534233,0.6456836155828984,0.44453591574657664,0.42573730691762074,0.8967301842674665,0.19076061748741283,0.1208038300696235,181.02968592230945,169.88900120150765,0.7139333490993104,0.0,0.9,0.5572549019607843,0.42294117647058826,0.0,0.019803921568627453,1.091710323336242,0.0,171.08073995694568,95.94964814961543,196.32514390813506,20,0.0,False,False,0.6739284836893299,demand,2.0,0.15,0.5
0.8,0.35,29.2917300844517,63.6585309126991,3.0957253857202174,26.196004698731485,20.250980392156862,0.7974901960784313,0.2073338137674802,0.6121241766651428,0.13874461760506882,0.19808771025234098,0.9091865235304442,0.7570471865988615,0.6832755862925299,39.80897705831878,31.24093465390559,0.31476164109756777,0.0,0.9015000000000001,0.00980392156862745,0.3746078431372549,0.6155882352941177,0.0,0.7776929240045167,0.0,66.96381197512108,0.0,110.88529070268801,20,0.65,False,True,3.7855493814462964,capital,2.0,0.15,0.5
0.8,0.4,105.0417069412579,237.9772974098577,11.91304898435892,93.12865795689899,71.77352941176471,0.2822647058823529,0.618004721398938,0.633626244546255,0.38199527860106197,0.47569816183547414,0.8910434768723654,0.19628593756783128,0.04760988541963286,130.66820218861446,110.15736241739941,0.9319067351459221,0.0,0.9030588235294117,0.04715686274509804,0.932549019607843,0.019999999999999997,0.0002941176470588235,0.9258923694934558,0.0,140.3516633985168,101.06062079749636,109.84584181100362,20,0.0,False,False,0.08363555076670827,profitmax,2.0,0.15,0.5
0.8,0.45,100.41752813806616,240.42223695680505,11.993926203568597,88.42360193449757,69.48627450980392,0.30513725490196075,0.6250948243702585,0.6375100442631066,0.37490517562974146,0.4844056964690819,0.8831587352792907,0.23461731521730206,0.06449848094298932,131.1262550289445,106.91416782717776,0.9260839226166656,0.0,0.9,0.09892156862745097,0.8936274509803921,0.0,0.007450980392156863,0.9644600072050112,0.0,139.03490780492376,96.20667797961104,103.6631729783902,20,0.0,False,False,0.07425491482450214,profitmax,2.0,0.15,0.5
0.8,0.5,97.49213127400644,240.59811461816557,12.07994632004386,85.41218495396258,68.10588235294117,0.31894117647058823,0.6288778155473487,0.6398306386756729,0.3711221844526512,0.4908544348672167,0.8805656736672285,0.2572057281725878,0.07390047356275666,131.16097579864234,104.69268901873427,0.9130210069112342,0.0,0.9,0.12833333333333335,0.86,0.0,0.011666666666666667,0.9873469244094772,0.0,138.60076347352404,95.05734865053145,99.66145646662972,20,0.0,False,False,0.04722542994939963,profitmax,2.0,0.15,0.5
0.8,0.55,95.37422185755908,255.15602437349966,12.830183968337318,82.54403788922176,65.87450980392157,0.34125490196078434,0.6201602531819785,0.6408151071669141,0.3798397468180215,0.5082252024905018,0.878880861866968,0.28280263074375467,0.09414610815857852,133.0996515365281,105.69251544849047,0.8778072073113334,0.0,0.9,0.17245098039215687,0.8114705882352942,0.0,0.01607843137254902,0.9990731556333527,0.0,137.3355798750334,91.97205585789155,117.8012618701299,20,0.0,False,False,0.270819572722849,profitmax,2.0,0.15,0.5
0.8,0.6,95.46578042793504,279.53113057485564,14.20312734774086,81.26265308019418,64.4892156862745,0.3551078431372549,0.6084562741032975,0.6411841617631966,0.39154372589670244,0.521282988271172,0.8792707045007159,0.29857532350392907,0.1117268004100638,136.28923397660938,108.92083290077119,0.842121353186295,0.0,0.9,0.22617647058823528,0.7555882352941177,0.0,0.01823529411764706,1.0042268247380932,0.0,137.1973691266815,90.14492050358305,126.617569447633,20,0.0,False,False,0.3820494503952893,profitmax,2.0,0.15,0.5
0.8,0.65,90.52656349986658,257.10345339820987,12.872363951292229,77.65419954857435,63.36764705882352,0.3663235294117647,0.6250511012499231,0.6442166481985488,0.3749488987500769,0.5223053149707664,0.8748791924388801,0.31810808561936876,0.10656889797042272,132.82184741912803,101.77969972244333,0.8601326595533175,0.0,0.9,0.161078431372549,0.8145098039215686,0.0,0.024411764705882355,1.0331220783862032,0.0,137.04804885971336,86.34897719684837,124.47116388629864,20,0.0,False,False,0.42111602623142164,profitmax,2.0,0.15,0.5
0.9,0.35,0.0,8.479599691474399e-26,0.0,0.0,0.0,1.0,0.0,0.6354465004715502,0.0,0.0,0.9139961221576336,1.0,1.0,5.1507398291156035e-22,6.172636120507562e-26,0.0,0.0,0.901,0.0,0.0,1.0,0.0,0.7355383687469126,0.0,39.9253708280842,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.15,0.5
0.9,0.4,99.76327051373329,211.42598992008183,10.564066276163999,89.19920423756929,69.9843137254902,0.300156862745098,0.6224846403742412,0.6480581280166221,0.3775153596257588,0.4874963299362336,0.8948863581476841,0.2112322620338015,0.06694302544151268,126.46056589919165,107.55111817968096,0.9009182358942958,0.0,0.9062254901960785,0.14323529411764704,0.8363725490196078,0.019999999999999997,0.000392156862745098,0.8977051756604799,0.0,139.41777854176033,90.73675145804533,116.94009634862013,20,0.0,False,False,0.2626552312854226,profitmax,2.0,0.15,0.5
